Time_us	Received_Longitudinal
1.166666666666666741e+00	1.831764543312356525e-03
1.183333333333333348e+00	-4.668292543676746953e-02
1.199999999999999956e+00	-1.367199226186416663e-02
1.216666666666666785e+00	3.090518521315158834e-02
1.233333333333333393e+00	-1.253164271674816685e-02
1.250000000000000000e+00	7.997488968972572831e-03
1.266666666666666607e+00	3.148775965127662176e-03
1.283333333333333215e+00	-4.753318380076572078e-03
1.300000000000000044e+00	1.548683996218036367e-03
1.316666666666666652e+00	2.596274924635005518e-02
1.333333333333333481e+00	-3.361117502729649847e-02
1.350000000000000089e+00	-1.431970680992139359e-02
1.366666666666666696e+00	4.778605001399001580e-03
1.383333333333333304e+00	3.090436552437526158e-02
1.399999999999999911e+00	-1.048363759279423088e-02
1.416666666666666741e+00	-3.557433711099618201e-02
1.433333333333333348e+00	-2.052254580354905336e-02
1.450000000000000178e+00	1.695839761171409610e-02
1.466666666666666563e+00	3.775468645371015015e-03
1.483333333333333393e+00	2.949024085161090075e-02
1.500000000000000000e+00	5.544835311725831994e-02
1.516666666666666607e+00	-8.068239954336005326e-02
1.533333333333333437e+00	-2.692137299560705497e-03
1.550000000000000044e+00	-3.878819767884095909e-02
1.566666666666666874e+00	-5.895993045877616356e-03
1.583333333333333259e+00	2.385867287039751192e-02
1.599999999999999867e+00	1.301772502964460010e-01
1.616666666666666696e+00	9.992767873280232471e-03
1.633333333333333304e+00	-3.370529410067647780e-02
1.650000000000000133e+00	1.415723520540860224e-03
1.666666666666666741e+00	-2.184427807684693502e-03
1.683333333333333348e+00	5.101271227134685643e-02
1.699999999999999956e+00	3.597091399155459557e-02
1.716666666666666563e+00	6.327677221851270295e-02
1.733333333333333393e+00	8.818287477651624157e-03
1.750000000000000000e+00	6.702133362628896751e-02
1.766666666666666829e+00	-1.131689515266618394e-02
1.783333333333333437e+00	-2.693739945568585439e-02
1.800000000000000044e+00	3.500171554991467898e-02
1.816666666666666652e+00	-1.408904729137532702e-02
1.833333333333333259e+00	3.302227955021418138e-02
1.850000000000000089e+00	-3.056733917546031187e-02
1.866666666666666696e+00	-2.893741137861987906e-03
1.883333333333333526e+00	5.825189976921374413e-02
1.899999999999999911e+00	-1.643287528211324899e-02
1.916666666666666741e+00	1.276273144692943382e-02
1.933333333333333126e+00	5.503003715462679787e-03
1.949999999999999956e+00	8.573143142790701221e-03
1.966666666666666785e+00	4.217604704642206881e-02
1.983333333333333615e+00	-1.222604729162639174e-02
2.000000000000000000e+00	7.018859197236020087e-02
2.016666666666666607e+00	-5.879071246025559250e-02
2.033333333333333659e+00	-3.030395429660657364e-02
2.049999999999999822e+00	-4.830227227586510186e-02
2.066666666666666430e+00	6.865529311561387182e-02
2.083333333333333481e+00	8.116717784805048408e-02
2.100000000000000089e+00	3.280550455766832740e-02
2.116666666666666696e+00	-7.205717050363151521e-02
2.133333333333333304e+00	-2.143671428017017433e-02
2.150000000000000355e+00	2.866734764028021701e-02
2.166666666666666519e+00	4.734977226837908115e-02
2.183333333333333126e+00	-2.621320807301888434e-02
2.200000000000000178e+00	-3.906144471982736510e-02
2.216666666666666785e+00	-2.082227113712917417e-03
2.233333333333333393e+00	-7.407672491038454210e-02
2.250000000000000000e+00	-6.052990262217156081e-02
2.266666666666667052e+00	1.607954991592941765e-02
2.283333333333333215e+00	-8.645058909191095931e-02
2.299999999999999822e+00	-6.064214664868270745e-03
2.316666666666666874e+00	5.771554256546573836e-03
2.333333333333333481e+00	5.362568089980034730e-02
2.350000000000000089e+00	5.003000506619856291e-02
2.366666666666666696e+00	1.506538957038554456e-02
2.383333333333333304e+00	2.756504162236180552e-03
2.399999999999999911e+00	2.740268116466375997e-02
2.416666666666666519e+00	-2.126045977967896267e-02
2.433333333333333570e+00	2.729986783430403408e-02
2.450000000000000178e+00	3.071692769475629567e-02
2.466666666666666785e+00	-7.370072395748455789e-03
2.483333333333333393e+00	-3.943347886361374399e-02
2.500000000000000000e+00	-5.426172121345154697e-02
2.516666666666666607e+00	-8.678697101892236809e-03
2.533333333333333215e+00	5.747419611539635043e-03
2.550000000000000266e+00	4.937336042618932497e-02
2.566666666666666430e+00	5.659894460214211914e-02
2.583333333333333481e+00	-1.273752556989095168e-02
2.600000000000000089e+00	2.157180105790339891e-02
2.616666666666666696e+00	-8.662574277486014343e-03
2.633333333333333304e+00	1.726864918793280870e-02
2.649999999999999911e+00	1.836179108344648467e-02
2.666666666666666963e+00	-3.455963110553011280e-02
2.683333333333333126e+00	-5.507203823061361525e-02
2.700000000000000178e+00	2.436467898974978633e-02
2.716666666666666785e+00	-2.659253549326667104e-02
2.733333333333333393e+00	1.696759616589208278e-02
2.750000000000000000e+00	1.591756213503651290e-02
2.766666666666666607e+00	1.194245626587086759e-02
2.783333333333333659e+00	-6.552435636884224729e-03
2.799999999999999822e+00	4.870299311211402638e-02
2.816666666666666874e+00	-1.959853406396376563e-02
2.833333333333333481e+00	3.390594274490864313e-03
2.850000000000000089e+00	4.142545480487427184e-02
2.866666666666666696e+00	5.416674319143439248e-02
2.883333333333333304e+00	6.560962927905714115e-02
2.900000000000000355e+00	2.565523567880049344e-02
2.916666666666666519e+00	1.700759913844507309e-01
2.933333333333333126e+00	3.205444064682258509e-02
2.950000000000000178e+00	7.697114926624255837e-02
2.966666666666666785e+00	1.404183772761780358e-01
2.983333333333333393e+00	1.899558109249712690e-01
3.000000000000000000e+00	1.046944292023488932e-01
3.016666666666667052e+00	9.635471429086497896e-02
3.033333333333333215e+00	1.266965408012815375e-01
3.049999999999999822e+00	1.106527838944417197e-01
3.066666666666666874e+00	1.620906891469538480e-01
3.083333333333333481e+00	1.530697671921872061e-01
3.100000000000000089e+00	1.675598285088639450e-01
3.116666666666666696e+00	1.574186795004075545e-01
3.133333333333333748e+00	8.381210311317466299e-02
3.149999999999999911e+00	1.469539504342050884e-01
3.166666666666666519e+00	1.490692298728270859e-01
3.183333333333333570e+00	7.201513483199432908e-02
3.199999999999999734e+00	1.169823583329741012e-01
3.216666666666666785e+00	1.846104817307155921e-01
3.233333333333333393e+00	6.938622988003297076e-02
3.250000000000000444e+00	4.360934612598341142e-02
3.266666666666666607e+00	8.264558828501145094e-02
3.283333333333333215e+00	6.988184091726085123e-02
3.300000000000000266e+00	4.067156646143724186e-02
3.316666666666666430e+00	7.566478294788830244e-03
3.333333333333333481e+00	-5.651139156875821523e-02
3.350000000000000089e+00	-7.201422863064890767e-02
3.366666666666666696e+00	-3.633021754599301267e-02
3.383333333333333304e+00	-7.941002834248098163e-02
3.399999999999999911e+00	-1.657914695910210345e-01
3.416666666666666963e+00	-2.268605827371861783e-01
3.433333333333333126e+00	-2.074362502678553655e-01
3.450000000000000178e+00	-2.350763342894656993e-01
3.466666666666666785e+00	-3.495752192031525429e-01
3.483333333333333393e+00	-3.577283170206909668e-01
3.500000000000000000e+00	-4.268156666514028030e-01
3.516666666666666607e+00	-4.147584900430573152e-01
3.533333333333333659e+00	-4.288209751729126218e-01
3.549999999999999822e+00	-4.221405979488810356e-01
3.566666666666666874e+00	-4.878218408005612905e-01
3.583333333333333481e+00	-5.029316188124741682e-01
3.600000000000000089e+00	-4.778403419070031966e-01
3.616666666666666696e+00	-5.421429305997097492e-01
3.633333333333333304e+00	-5.565332303455673424e-01
3.650000000000000355e+00	-5.853577724820432371e-01
3.666666666666666519e+00	-6.197670948081219766e-01
3.683333333333333570e+00	-5.764809067323225511e-01
3.700000000000000178e+00	-6.798367212442206764e-01
3.716666666666666785e+00	-6.187244730539490645e-01
3.733333333333333393e+00	-5.681959020407536531e-01
3.750000000000000000e+00	-6.024157246811453481e-01
3.766666666666667052e+00	-6.515877262035972839e-01
3.783333333333333215e+00	-6.242537226719777621e-01
3.799999999999999822e+00	-5.607415198411849211e-01
3.816666666666666874e+00	-4.930828642213578861e-01
3.833333333333333481e+00	-5.468748101670479755e-01
3.850000000000000533e+00	-4.386415193874692586e-01
3.866666666666666252e+00	-4.001684124071543391e-01
3.883333333333333304e+00	-4.711544888589382363e-01
3.899999999999999911e+00	-4.002178527083645188e-01
3.916666666666666519e+00	-3.105576442247174884e-01
3.933333333333333570e+00	-2.845516505064095147e-01
3.950000000000000178e+00	-1.833299318111177578e-01
3.966666666666667229e+00	-1.531503980034093493e-01
3.983333333333332948e+00	-7.737479706472528973e-02
4.000000000000000000e+00	-9.783510737829395620e-02
4.016666666666666607e+00	-7.407080015002828755e-02
4.033333333333333215e+00	2.126854624034110394e-02
4.049999999999999822e+00	3.305582394514742367e-02
4.066666666666667318e+00	1.256044596436485250e-01
4.083333333333333925e+00	1.502209137796325089e-01
4.099999999999999645e+00	2.591830831730618789e-01
4.116666666666666252e+00	2.719099848436906108e-01
4.133333333333332860e+00	3.022920957695441890e-01
4.150000000000000355e+00	3.719067865291497132e-01
4.166666666666666963e+00	3.612249268753487397e-01
4.183333333333333570e+00	4.767876697520807561e-01
4.200000000000000178e+00	4.920375663663637544e-01
4.216666666666666785e+00	4.638535339165633653e-01
4.233333333333333393e+00	5.600805482830271131e-01
4.250000000000000000e+00	5.993041822997695611e-01
4.266666666666666607e+00	5.673054053870421054e-01
4.283333333333333215e+00	6.040126318779854842e-01
4.300000000000000711e+00	6.206946942637114883e-01
4.316666666666667318e+00	6.004398711079796946e-01
4.333333333333333037e+00	6.357206973181642740e-01
4.349999999999999645e+00	7.181284340227070961e-01
4.366666666666666252e+00	6.778839251886906725e-01
4.383333333333333748e+00	7.203333644517633250e-01
4.400000000000000355e+00	6.499375689221342789e-01
4.416666666666666963e+00	7.771933436760666281e-01
4.433333333333333570e+00	6.810623387259976402e-01
4.450000000000000178e+00	6.703333245941560659e-01
4.466666666666666785e+00	6.986776193344114150e-01
4.483333333333333393e+00	7.026577311299636586e-01
4.500000000000000000e+00	5.867854988343486067e-01
4.516666666666666607e+00	5.729936156682886583e-01
4.533333333333334103e+00	4.679014000028915432e-01
4.550000000000000711e+00	4.624110875026897771e-01
4.566666666666666430e+00	4.881021550312449331e-01
4.583333333333333037e+00	4.683961807914812092e-01
4.599999999999999645e+00	4.180861669130095382e-01
4.616666666666667140e+00	3.760751230224306796e-01
4.633333333333333748e+00	2.980924512226738599e-01
4.650000000000000355e+00	3.150865560458661618e-01
4.666666666666666963e+00	2.691710267634714882e-01
4.683333333333332682e+00	1.979661202590672076e-01
4.700000000000000178e+00	1.613600318995920269e-01
4.716666666666666785e+00	5.983717749596939584e-03
4.733333333333333393e+00	4.506359796246275917e-02
4.750000000000000000e+00	-5.786026361145751862e-02
4.766666666666666607e+00	-8.819258229944265670e-02
4.783333333333334103e+00	-1.259803999560064058e-01
4.799999999999999822e+00	-2.039281425085142374e-01
4.816666666666666430e+00	-2.723848155553564854e-01
4.833333333333333037e+00	-2.480365433743217385e-01
4.850000000000000533e+00	-3.685226157599632568e-01
4.866666666666667140e+00	-3.339469268826430470e-01
4.883333333333333748e+00	-4.020612594141331209e-01
4.900000000000000355e+00	-4.791317451082335865e-01
4.916666666666666075e+00	-4.739666572225689212e-01
4.933333333333333570e+00	-4.638120341110975042e-01
4.950000000000000178e+00	-5.747944078245273980e-01
4.966666666666666785e+00	-6.075269968482870375e-01
4.983333333333333393e+00	-5.553887132046340103e-01
5.000000000000000000e+00	-6.305653477020181086e-01
5.016666666666666607e+00	-6.680809866038844858e-01
5.033333333333333215e+00	-6.797802573769111678e-01
5.049999999999999822e+00	-7.209228199236441537e-01
5.066666666666666430e+00	-6.379439002989309992e-01
5.083333333333333925e+00	-7.292415227569553071e-01
5.100000000000000533e+00	-7.024250334379400496e-01
5.116666666666667140e+00	-7.235498787835150658e-01
5.133333333333332860e+00	-6.942153152101382396e-01
5.149999999999999467e+00	-6.471838234909090826e-01
5.166666666666666963e+00	-6.498535172849728703e-01
5.183333333333333570e+00	-6.719746793606582447e-01
5.200000000000000178e+00	-6.005621616399756668e-01
5.216666666666666785e+00	-5.726273565339767835e-01
5.233333333333333393e+00	-5.787922271969078158e-01
5.250000000000000000e+00	-4.945399177428888016e-01
5.266666666666666607e+00	-5.750732488424027400e-01
5.283333333333333215e+00	-4.784222978927763492e-01
5.299999999999999822e+00	-3.833518869694313991e-01
5.316666666666666430e+00	-3.612222754058331819e-01
5.333333333333333925e+00	-3.719231708791543300e-01
5.350000000000000533e+00	-3.327136723991168665e-01
5.366666666666666252e+00	-2.904746282831980331e-01
5.383333333333332860e+00	-2.590335090255109218e-01
5.400000000000000355e+00	-1.714946821939057342e-01
5.416666666666666963e+00	-2.051437209188350652e-01
5.433333333333333570e+00	-4.145626580924287319e-02
5.450000000000000178e+00	7.089652948996692100e-03
5.466666666666666785e+00	-5.495119266495106930e-03
5.483333333333333393e+00	1.342550386380489402e-01
5.500000000000000000e+00	8.603013420303919079e-02
5.516666666666666607e+00	1.540533460538790755e-01
5.533333333333333215e+00	2.252647750046913311e-01
5.549999999999999822e+00	2.844276519859419428e-01
5.566666666666667318e+00	3.189411247119683934e-01
5.583333333333333925e+00	4.182568843034464301e-01
5.599999999999999645e+00	4.083900433072220060e-01
5.616666666666666252e+00	4.862083108674425946e-01
5.633333333333333748e+00	4.872170570531934586e-01
5.650000000000000355e+00	5.005900810146171054e-01
5.666666666666666963e+00	5.502412389276157834e-01
5.683333333333333570e+00	5.293610426984214357e-01
5.700000000000000178e+00	5.843176464790731384e-01
5.716666666666666785e+00	6.760132168515170514e-01
5.733333333333333393e+00	6.213743700198963715e-01
5.750000000000000000e+00	6.533901133328268163e-01
5.766666666666666607e+00	6.892377997950694946e-01
5.783333333333333215e+00	6.769265974919862483e-01
5.800000000000000711e+00	7.031195623776267389e-01
5.816666666666667318e+00	6.444039066195396126e-01
5.833333333333333037e+00	6.993323705204648189e-01
5.849999999999999645e+00	6.496878005892761099e-01
5.866666666666666252e+00	6.211550214852330498e-01
5.883333333333333748e+00	6.645021169847931120e-01
5.900000000000000355e+00	6.693424607647494584e-01
5.916666666666666963e+00	6.453808957249703715e-01
5.933333333333333570e+00	6.519268770914816713e-01
5.950000000000000178e+00	6.365699997804539212e-01
5.966666666666666785e+00	5.110131236201180815e-01
5.983333333333333393e+00	5.297326505873923841e-01
6.000000000000000000e+00	4.213159014823034121e-01
6.016666666666666607e+00	4.586412738040763215e-01
6.033333333333334103e+00	3.734187897824686186e-01
6.050000000000000711e+00	3.758543393436878932e-01
6.066666666666666430e+00	3.298289267374481248e-01
6.083333333333333037e+00	2.212578847408360472e-01
6.099999999999999645e+00	2.128214974944145077e-01
6.116666666666667140e+00	1.785286732289525224e-01
6.133333333333333748e+00	4.376393847303505780e-02
6.150000000000000355e+00	1.036141039578195866e-01
6.166666666666666963e+00	2.054408113270051600e-02
6.183333333333333570e+00	-1.082613069224569111e-02
6.200000000000000178e+00	-6.068402490270548288e-02
6.216666666666666785e+00	-1.442968837323405085e-01
6.233333333333333393e+00	-2.618475804894156433e-01
6.250000000000000000e+00	-3.138336438214257007e-01
6.266666666666667496e+00	-3.501839244853043320e-01
6.283333333333334103e+00	-3.220196872341032912e-01
6.299999999999999822e+00	-3.365752779367184866e-01
6.316666666666666430e+00	-4.570665946222633447e-01
6.333333333333333037e+00	-4.448527459048020605e-01
6.350000000000000533e+00	-4.744177013701511014e-01
6.366666666666667140e+00	-5.630327218364209463e-01
6.383333333333333748e+00	-5.713681122392917366e-01
6.399999999999999467e+00	-5.670502221279442034e-01
6.416666666666666075e+00	-5.736569760003743523e-01
6.433333333333333570e+00	-7.207311754793968017e-01
6.450000000000000178e+00	-6.524695267795707077e-01
6.466666666666666785e+00	-6.167544507612487958e-01
6.483333333333333393e+00	-7.018212906310422605e-01
6.500000000000000888e+00	-6.713364718443218804e-01
6.516666666666666607e+00	-7.759796010804810296e-01
6.533333333333333215e+00	-7.209960172929488209e-01
6.549999999999999822e+00	-6.926673288481035584e-01
6.566666666666666430e+00	-6.584527681174732194e-01
6.583333333333333925e+00	-6.868118828569611534e-01
6.600000000000000533e+00	-7.237826186713450793e-01
6.616666666666667140e+00	-5.797138466507028021e-01
6.633333333333332860e+00	-6.011821490714303051e-01
6.649999999999999467e+00	-6.101975172852005525e-01
6.666666666666666963e+00	-5.972418829630306014e-01
6.683333333333333570e+00	-5.070883566809928356e-01
6.700000000000000178e+00	-4.526449138997254429e-01
6.716666666666666785e+00	-5.030140133259828339e-01
6.733333333333333393e+00	-4.321393052422664582e-01
6.750000000000000000e+00	-3.623359641868754699e-01
6.766666666666666607e+00	-3.760211608012242190e-01
6.783333333333333215e+00	-2.637495413635178032e-01
6.799999999999999822e+00	-3.127496657274082548e-01
6.816666666666667318e+00	-1.944892850911800197e-01
6.833333333333333925e+00	-1.230470239757098516e-01
6.850000000000000533e+00	-1.211219671241416523e-01
6.866666666666666252e+00	-1.388088527989733145e-01
6.883333333333332860e+00	4.909893676138796931e-02
6.900000000000000355e+00	3.173916800706877428e-02
6.916666666666666963e+00	7.395096903880471473e-02
6.933333333333333570e+00	2.203148527244151444e-01
6.950000000000000178e+00	2.392141528554518060e-01
6.966666666666666785e+00	1.673419473824651615e-01
6.983333333333333393e+00	3.564064757207825451e-01
7.000000000000000000e+00	3.656234509693623846e-01
7.016666666666666607e+00	4.448384454115348330e-01
7.033333333333333215e+00	3.910935585216344101e-01
7.049999999999999822e+00	4.685660621003175375e-01
7.066666666666667318e+00	5.080169183779621456e-01
7.083333333333333925e+00	4.810663557981781913e-01
7.099999999999999645e+00	4.964678486586038275e-01
7.116666666666666252e+00	5.893801834995144873e-01
7.133333333333333748e+00	6.219930864153772054e-01
7.150000000000000355e+00	6.348850661232432468e-01
7.166666666666666963e+00	6.362308188229749417e-01
7.183333333333333570e+00	7.393259641434843932e-01
7.200000000000000178e+00	7.401050770104868892e-01
7.216666666666666785e+00	7.448282529889316272e-01
7.233333333333333393e+00	7.473980965021495004e-01
7.250000000000000000e+00	7.338857094317400298e-01
7.266666666666666607e+00	7.623033519053847851e-01
7.283333333333333215e+00	7.305330737202049285e-01
7.300000000000000711e+00	6.809843291383398389e-01
7.316666666666667318e+00	6.072937594843814679e-01
7.333333333333333037e+00	5.843960936872955036e-01
7.349999999999999645e+00	6.520230271796663146e-01
7.366666666666667140e+00	6.040473610939390836e-01
7.383333333333333748e+00	5.567661094087186235e-01
7.400000000000000355e+00	4.908881110727641994e-01
7.416666666666666963e+00	4.818985638197318400e-01
7.433333333333333570e+00	4.250703426994106859e-01
7.450000000000000178e+00	4.328870125063348784e-01
7.466666666666666785e+00	3.718286784458975647e-01
7.483333333333333393e+00	3.145624389323544157e-01
7.500000000000000000e+00	2.729078208438739939e-01
7.516666666666666607e+00	2.483891083624805429e-01
7.533333333333334103e+00	2.814772657861668859e-01
7.550000000000000711e+00	2.137943202797132902e-01
7.566666666666666430e+00	1.471380810426084207e-01
7.583333333333333037e+00	2.745589093624586918e-02
7.599999999999999645e+00	-4.126658091333894069e-04
7.616666666666667140e+00	-1.430129648724306757e-01
7.633333333333333748e+00	-1.225126559308314378e-01
7.649999999999999467e+00	-1.271986521153297134e-01
7.666666666666666963e+00	-1.745892462452080518e-01
7.683333333333333570e+00	-2.535384908635818224e-01
7.700000000000001066e+00	-3.137729589637441308e-01
7.716666666666666785e+00	-3.319734719402879786e-01
7.733333333333332504e+00	-4.328808520651217240e-01
7.750000000000000000e+00	-4.627325757996987865e-01
7.766666666666666607e+00	-4.421821973830914465e-01
7.783333333333334103e+00	-5.389549710588705800e-01
7.799999999999999822e+00	-4.957673077923677174e-01
7.816666666666667318e+00	-5.879213750997580590e-01
7.833333333333333037e+00	-6.599671399785533854e-01
7.849999999999999645e+00	-6.157231027058324146e-01
7.866666666666667140e+00	-6.092431416607613226e-01
7.883333333333332860e+00	-7.210577758693879069e-01
7.900000000000000355e+00	-6.592142255239004101e-01
7.916666666666666963e+00	-6.943912747374096917e-01
7.933333333333334458e+00	-7.065038167900042909e-01
7.950000000000000178e+00	-7.368107450043963613e-01
7.966666666666665897e+00	-6.907491067276670949e-01
7.983333333333333393e+00	-7.311538565075162976e-01
8.000000000000000000e+00	-6.817304463235708267e-01
8.016666666666667496e+00	-6.393541548417126519e-01
8.033333333333333215e+00	-6.905443900187406836e-01
8.050000000000000711e+00	-6.748187654876661723e-01
8.066666666666666430e+00	-6.086057692110212747e-01
8.083333333333332149e+00	-6.528712933685671960e-01
8.099999999999999645e+00	-5.426761665086061726e-01
8.116666666666667140e+00	-5.082198246351496973e-01
8.133333333333334636e+00	-5.403241951460174830e-01
8.150000000000000355e+00	-4.391142725377116252e-01
8.166666666666667851e+00	-4.181252946316126873e-01
8.183333333333333570e+00	-3.397003546745979707e-01
8.199999999999999289e+00	-3.878200262089426253e-01
8.216666666666666785e+00	-2.856027760248703307e-01
8.233333333333332504e+00	-2.293121507079184107e-01
8.250000000000000000e+00	-2.031776407936097262e-01
8.266666666666665719e+00	-1.477440612934539654e-01
8.283333333333334991e+00	-1.730638467141640824e-01
8.300000000000000711e+00	-1.670617502701835302e-02
8.316666666666666430e+00	5.601514350032887370e-03
8.333333333333333925e+00	1.009723991538665211e-01
8.349999999999999645e+00	1.138940478686859964e-01
8.366666666666667140e+00	5.419465586856450634e-02
8.383333333333332860e+00	1.617967225876139059e-01
8.400000000000000355e+00	2.633915405495443340e-01
8.416666666666666075e+00	3.187209829678669948e-01
8.433333333333333570e+00	3.600738410239251452e-01
8.450000000000001066e+00	3.868141675094534104e-01
8.466666666666666785e+00	4.105761410449336735e-01
8.483333333333334281e+00	3.822598114442883332e-01
8.500000000000000000e+00	4.882757847381635208e-01
8.516666666666667496e+00	5.151559191818032568e-01
8.533333333333333215e+00	5.292468835719609244e-01
8.549999999999998934e+00	5.790102045995607627e-01
8.566666666666666430e+00	4.941503158253439110e-01
8.583333333333332149e+00	6.015783936965574119e-01
8.600000000000001421e+00	6.317039693147936674e-01
8.616666666666667140e+00	5.770939592124365580e-01
8.633333333333334636e+00	6.463157270530197618e-01
8.650000000000000355e+00	5.910304827270435046e-01
8.666666666666666075e+00	6.081902156541802995e-01
8.683333333333333570e+00	5.681481521862054018e-01
8.699999999999999289e+00	5.398003775625559442e-01
8.716666666666666785e+00	6.072924462214353003e-01
8.733333333333332504e+00	5.152015361794328729e-01
8.750000000000001776e+00	4.760428230484484713e-01
8.766666666666667496e+00	4.781643148567542578e-01
8.783333333333333215e+00	4.639383720098121389e-01
8.800000000000000711e+00	4.388744649688151589e-01
8.816666666666666430e+00	3.434621450183217850e-01
8.833333333333333925e+00	3.302570417453275509e-01
8.849999999999999645e+00	4.102031659346594417e-01
8.866666666666667140e+00	2.758504222875663436e-01
8.883333333333332860e+00	3.311677519116333901e-01
8.900000000000000355e+00	2.269849936236797150e-01
8.916666666666667851e+00	2.296605536078399901e-01
8.933333333333333570e+00	1.105483840263575823e-01
8.950000000000001066e+00	1.297199145787904517e-01
8.966666666666666785e+00	6.927154868413673561e-02
8.983333333333334281e+00	7.147965935081779243e-02
9.000000000000000000e+00	1.185278862869842131e-01
9.016666666666665719e+00	7.078259371199832617e-02
9.033333333333333215e+00	2.260318093579760136e-03
9.049999999999998934e+00	-8.309027581797429063e-02
9.066666666666668206e+00	-3.470666339378839643e-02
9.083333333333333925e+00	-6.934253721684285887e-02
9.100000000000001421e+00	-7.643419481180005470e-02
9.116666666666667140e+00	-7.786744148628667317e-02
9.133333333333332860e+00	-1.075569906480973725e-01
9.150000000000000355e+00	-1.036536355701653811e-01
9.166666666666666075e+00	-1.324348892329047234e-01
9.183333333333333570e+00	-1.335246940359716694e-01
9.199999999999999289e+00	-1.356444334086018555e-01
9.216666666666666785e+00	-2.043004281052492321e-01
9.233333333333334281e+00	-1.656383163165173755e-01
9.250000000000000000e+00	-2.344408249979825498e-01
9.266666666666667496e+00	-1.195128179829619691e-01
9.283333333333333215e+00	-1.412720672216005446e-01
9.300000000000000711e+00	-1.257455613561862251e-01
9.316666666666666430e+00	-1.419828274549307656e-01
9.333333333333333925e+00	-1.940971482368542000e-01
9.349999999999999645e+00	-1.326943214969154849e-01
9.366666666666665364e+00	-5.903436471456977724e-02
9.383333333333334636e+00	-1.057991003403342123e-01
9.400000000000000355e+00	-5.787389272829875780e-02
9.416666666666667851e+00	-1.004542254740911217e-01
9.433333333333333570e+00	-2.654365580146902243e-02
9.450000000000001066e+00	-1.171827187591217845e-01
9.466666666666666785e+00	-5.999389426697433747e-02
9.483333333333332504e+00	6.807034573260997701e-02
