Time_us	Received_Shear
4.700000000000000178e+00	-1.110752973697116119e-01
4.716666666666666785e+00	-1.780205094044220726e-01
4.733333333333333393e+00	-1.412543400496779622e-01
4.750000000000000000e+00	-6.410123666614385429e-02
4.766666666666666607e+00	-1.314599299857642511e-01
4.783333333333334103e+00	-7.164746970854118935e-02
4.799999999999999822e+00	-8.813972383122338494e-02
4.816666666666666430e+00	-6.430898445775043437e-02
4.833333333333333037e+00	-2.126236113650522425e-02
4.850000000000000533e+00	-4.180558813398276702e-02
4.866666666666667140e+00	4.941487640596504971e-02
4.883333333333333748e+00	3.334118695570811863e-02
4.900000000000000355e+00	5.102672420784466756e-02
4.916666666666666075e+00	1.146072745350745770e-01
4.933333333333333570e+00	1.207516014110862484e-01
4.950000000000000178e+00	1.206923339540381945e-01
4.966666666666666785e+00	1.137209762095063442e-01
4.983333333333333393e+00	1.871867592017590620e-01
5.000000000000000000e+00	1.905982466422388444e-01
5.016666666666666607e+00	1.508042464762577861e-01
5.033333333333333215e+00	1.379181896635814364e-01
5.049999999999999822e+00	1.481742470165348657e-01
5.066666666666666430e+00	9.847702767610311270e-02
5.083333333333333925e+00	1.481500354368301131e-01
5.100000000000000533e+00	7.495137112477254226e-02
5.116666666666667140e+00	1.367210872533095034e-01
5.133333333333332860e+00	8.289038631750036967e-02
5.149999999999999467e+00	3.240991399862861583e-02
5.166666666666666963e+00	2.618169418666775952e-02
5.183333333333333570e+00	2.965661115754902530e-02
5.200000000000000178e+00	1.889987837862268025e-02
5.216666666666666785e+00	-8.116446017535056123e-02
5.233333333333333393e+00	-6.915470338478034440e-02
5.250000000000000000e+00	-8.351612936634220108e-02
5.266666666666666607e+00	-1.009638214050605914e-01
5.283333333333333215e+00	-1.254778205950176917e-01
5.299999999999999822e+00	-1.245511004156599350e-01
5.316666666666666430e+00	-1.389459866608782346e-01
5.333333333333333925e+00	-1.534840338013467032e-01
5.350000000000000533e+00	-1.021079602286107668e-01
5.366666666666666252e+00	-2.007788196624625543e-01
5.383333333333332860e+00	-1.018791528911729694e-01
5.400000000000000355e+00	-1.764541439112700116e-01
5.416666666666666963e+00	-1.261884673287907987e-01
5.433333333333333570e+00	-1.362529845496169290e-01
5.450000000000000178e+00	-6.784024617821006464e-02
5.466666666666666785e+00	-7.205904090857503941e-02
5.483333333333333393e+00	-6.784197538974506836e-02
5.500000000000000000e+00	-7.960589599733412791e-02
5.516666666666666607e+00	3.668901061044897022e-02
5.533333333333333215e+00	1.936925418052383441e-03
5.549999999999999822e+00	1.245397954594054668e-01
5.566666666666667318e+00	2.574603306016084309e-02
5.583333333333333925e+00	1.018790433632437847e-01
5.599999999999999645e+00	2.655166927476405869e-02
5.616666666666666252e+00	1.431334789231772098e-01
5.633333333333333748e+00	1.423151196877234514e-01
5.650000000000000355e+00	1.295181203869781861e-01
5.666666666666666963e+00	1.712099716004654715e-01
5.683333333333333570e+00	1.189034948097341948e-01
5.700000000000000178e+00	1.030524814018331792e-01
5.716666666666666785e+00	8.622691748941761769e-02
5.733333333333333393e+00	1.192981728029725297e-01
5.750000000000000000e+00	1.020537592401412619e-01
5.766666666666666607e+00	1.202334620681053817e-01
5.783333333333333215e+00	1.133300688017410823e-01
5.800000000000000711e+00	9.363035117533843876e-02
5.816666666666667318e+00	1.968919195338021330e-02
5.833333333333333037e+00	3.532947470889372804e-02
5.849999999999999645e+00	-9.886848650853554375e-04
5.866666666666666252e+00	-2.181543827007053141e-02
5.883333333333333748e+00	-6.223448600613745718e-02
5.900000000000000355e+00	-6.933075931652293855e-02
5.916666666666666963e+00	-5.404723333102006561e-02
5.933333333333333570e+00	-8.311850939757690904e-02
5.950000000000000178e+00	-7.860540923585458695e-02
5.966666666666666785e+00	-1.267696581332226069e-01
5.983333333333333393e+00	-1.575326749785522229e-01
6.000000000000000000e+00	-1.249741723469455640e-01
6.016666666666666607e+00	-1.544359731371190425e-01
6.033333333333334103e+00	-1.620804470865252478e-01
6.050000000000000711e+00	-1.535877123012088785e-01
6.066666666666666430e+00	-9.801020263611143202e-02
6.083333333333333037e+00	-1.780904429699527725e-01
6.099999999999999645e+00	-1.242650761182466368e-01
6.116666666666667140e+00	-4.781797430307695163e-02
6.133333333333333748e+00	-3.117960067466235552e-02
6.150000000000000355e+00	-4.008903508974075158e-02
6.166666666666666963e+00	-4.890641781715869552e-02
6.183333333333333570e+00	2.743724113824367802e-02
6.200000000000000178e+00	3.608193803079608880e-03
6.216666666666666785e+00	4.964767100999160215e-02
6.233333333333333393e+00	8.302326895848914645e-02
6.250000000000000000e+00	1.262674056454461680e-02
6.266666666666667496e+00	7.575299467761503758e-02
6.283333333333334103e+00	1.026615688676614790e-01
6.299999999999999822e+00	1.601265597620110948e-01
6.316666666666666430e+00	1.194433626559329720e-01
6.333333333333333037e+00	1.537389044342660493e-01
6.350000000000000533e+00	9.604068184932276764e-02
6.366666666666667140e+00	1.447242635567045910e-01
6.383333333333333748e+00	1.800291355671387317e-01
6.399999999999999467e+00	1.170714283507494069e-01
6.416666666666666075e+00	1.158126120160937328e-01
6.433333333333333570e+00	1.210049393984733573e-01
6.450000000000000178e+00	1.053769412178321013e-01
6.466666666666666785e+00	6.474794809740128110e-02
6.483333333333333393e+00	7.484897252540283208e-02
6.500000000000000888e+00	5.071518868890623893e-02
6.516666666666666607e+00	-8.309553215219898925e-02
6.533333333333333215e+00	-3.496613646142796711e-02
6.549999999999999822e+00	6.973755371941350867e-03
6.566666666666666430e+00	-9.101210326096950687e-02
6.583333333333333925e+00	-1.343816856779539992e-01
6.600000000000000533e+00	-9.283141537009459432e-02
6.616666666666667140e+00	-1.180700657402189574e-01
6.633333333333332860e+00	-7.778142493910039645e-02
6.649999999999999467e+00	-1.393974691296140100e-01
6.666666666666666963e+00	-1.551406773132015804e-01
6.683333333333333570e+00	-1.671575070386997208e-01
6.700000000000000178e+00	-1.430045460823333170e-01
6.716666666666666785e+00	-1.326878881769804341e-01
6.733333333333333393e+00	-1.854012240878549767e-01
6.750000000000000000e+00	-1.075780537672785253e-01
6.766666666666666607e+00	-1.267675979608960390e-01
6.783333333333333215e+00	-3.816886276573126791e-02
6.799999999999999822e+00	-1.075496621975997602e-01
6.816666666666667318e+00	-7.813296571858394102e-02
6.833333333333333925e+00	-3.358251486243797601e-02
6.850000000000000533e+00	3.617025859670332244e-02
6.866666666666666252e+00	4.385213313300882418e-03
6.883333333333332860e+00	2.240144213033910467e-02
6.900000000000000355e+00	1.137327361785544777e-01
6.916666666666666963e+00	8.493725942334576229e-02
6.933333333333333570e+00	2.853257129842391715e-02
6.950000000000000178e+00	6.873495438603544061e-02
6.966666666666666785e+00	9.613808882057693628e-02
6.983333333333333393e+00	6.435220297078286800e-02
7.000000000000000000e+00	1.081589974746466898e-01
7.016666666666666607e+00	8.710826622455421220e-02
7.033333333333333215e+00	1.026578810786657331e-01
7.049999999999999822e+00	6.186607753169620638e-02
7.066666666666667318e+00	5.970279610712567187e-02
7.083333333333333925e+00	9.280754935771549918e-02
7.099999999999999645e+00	3.463659443539428284e-02
7.116666666666666252e+00	3.937047878075655011e-02
7.133333333333333748e+00	5.158009425646211538e-02
7.150000000000000355e+00	7.679845702686843856e-03
7.166666666666666963e+00	6.033740597954673213e-02
7.183333333333333570e+00	4.322368106204901861e-02
7.200000000000000178e+00	2.549409944834914524e-02
7.216666666666666785e+00	1.597883499486890679e-02
7.233333333333333393e+00	2.392440341284210459e-02
7.250000000000000000e+00	-1.191757203009712399e-02
7.266666666666666607e+00	-7.983810753348724587e-02
7.283333333333333215e+00	-6.545477638150695547e-03
7.300000000000000711e+00	7.615175413055390308e-03
7.316666666666667318e+00	4.815323501874038681e-02
7.333333333333333037e+00	5.202382181483723722e-02
7.349999999999999645e+00	-2.083583252691253301e-03
7.366666666666667140e+00	1.439655928185797074e-03
7.383333333333333748e+00	4.174628148628919955e-02
7.400000000000000355e+00	2.334274297776353993e-02
7.416666666666666963e+00	4.107196212356901965e-02
7.433333333333333570e+00	-1.175047320580199783e-03
7.450000000000000178e+00	7.392048098200988682e-02
7.466666666666666785e+00	7.448934106105047082e-02
7.483333333333333393e+00	4.053008512499817195e-02
7.500000000000000000e+00	9.213633958290494419e-02
7.516666666666666607e+00	6.616049225464874783e-02
7.533333333333334103e+00	1.895246354459023674e-02
7.550000000000000711e+00	4.534354271482040483e-02
7.566666666666666430e+00	8.234867857027923510e-02
7.583333333333333037e+00	1.216788295887405447e-01
7.599999999999999645e+00	1.100630534074822642e-01
7.616666666666667140e+00	1.119526789342427803e-01
7.633333333333333748e+00	7.513514897968308348e-02
7.649999999999999467e+00	6.103026704359160864e-02
7.666666666666666963e+00	1.281174259721160058e-01
7.683333333333333570e+00	7.039375431212413492e-02
7.700000000000001066e+00	9.459658741562756989e-02
7.716666666666666785e+00	1.365822567274485588e-01
7.733333333333332504e+00	1.338690312397266269e-01
7.750000000000000000e+00	3.030247732288653822e-02
7.766666666666666607e+00	6.985597805776654068e-02
7.783333333333334103e+00	9.233629522658919064e-02
7.799999999999999822e+00	1.218546654238056026e-01
7.816666666666667318e+00	2.520005446585435460e-02
7.833333333333333037e+00	6.044346212892040549e-02
7.849999999999999645e+00	8.104336818283754129e-02
7.866666666666667140e+00	3.054701396227893495e-02
7.883333333333332860e+00	3.409039103165647372e-02
7.900000000000000355e+00	3.550321177974585796e-02
7.916666666666666963e+00	1.998196605638423787e-02
7.933333333333334458e+00	-4.386005361248911799e-02
7.950000000000000178e+00	2.610995346863332484e-02
7.966666666666665897e+00	4.346704403007988632e-02
7.983333333333333393e+00	-3.101520108001480647e-02
8.000000000000000000e+00	-4.536060956546787010e-02
8.016666666666667496e+00	-6.655536919017940312e-02
8.033333333333333215e+00	-2.979647236834283286e-02
8.050000000000000711e+00	-8.793573633690564273e-02
8.066666666666666430e+00	-9.680831474232115541e-02
8.083333333333332149e+00	-1.718006886341538197e-01
8.099999999999999645e+00	-8.265644484712657281e-02
8.116666666666667140e+00	-1.755586239515417313e-01
8.133333333333334636e+00	-2.347018370163392875e-01
8.150000000000000355e+00	-1.252168920033363553e-01
8.166666666666667851e+00	-1.706886171938998276e-01
8.183333333333333570e+00	-1.261113473997004242e-01
8.199999999999999289e+00	-2.203950533414667790e-01
8.216666666666666785e+00	-1.749365031333118825e-01
8.233333333333332504e+00	-2.111355660782429366e-01
8.250000000000000000e+00	-2.646046698354647120e-01
8.266666666666665719e+00	-2.454708477584235937e-01
8.283333333333334991e+00	-2.772429055681518983e-01
8.300000000000000711e+00	-2.847043682692801947e-01
8.316666666666666430e+00	-2.793439138675070099e-01
8.333333333333333925e+00	-2.589919618764096043e-01
8.349999999999999645e+00	-3.439775291875136753e-01
8.366666666666667140e+00	-2.947124089359894339e-01
8.383333333333332860e+00	-3.231591700124326616e-01
8.400000000000000355e+00	-3.197654533118245435e-01
8.416666666666666075e+00	-3.912269565068592359e-01
8.433333333333333570e+00	-3.741852181779279918e-01
8.450000000000001066e+00	-2.630912355386198498e-01
8.466666666666666785e+00	-3.816077260422581219e-01
8.483333333333334281e+00	-4.040235911658479062e-01
8.500000000000000000e+00	-4.016323734639082321e-01
8.516666666666667496e+00	-3.401162741457569028e-01
8.533333333333333215e+00	-3.162312352467274712e-01
8.549999999999998934e+00	-3.859647992337364442e-01
8.566666666666666430e+00	-2.884227574798354232e-01
8.583333333333332149e+00	-3.356916036972241169e-01
8.600000000000001421e+00	-2.930386753820506396e-01
8.616666666666667140e+00	-3.352362715969334217e-01
8.633333333333334636e+00	-2.773794010796651333e-01
8.650000000000000355e+00	-2.631570135509303521e-01
8.666666666666666075e+00	-2.544862785431258323e-01
8.683333333333333570e+00	-2.447602790943781692e-01
8.699999999999999289e+00	-2.975395165614289072e-01
8.716666666666666785e+00	-2.225543615506234696e-01
8.733333333333332504e+00	-2.514430226754829634e-01
8.750000000000001776e+00	-2.600139346597457601e-01
8.766666666666667496e+00	-2.030308189597472002e-01
8.783333333333333215e+00	-2.147310291522565029e-01
8.800000000000000711e+00	-1.537324066621528207e-01
8.816666666666666430e+00	-9.598040933421470022e-02
8.833333333333333925e+00	-1.391321325258839947e-01
8.849999999999999645e+00	-1.274489566818866881e-01
8.866666666666667140e+00	-9.158540189257072250e-02
8.883333333333332860e+00	-7.756722080679427644e-02
8.900000000000000355e+00	-7.118112645021835994e-02
8.916666666666667851e+00	-1.154849774692845270e-02
8.933333333333333570e+00	1.229853384719171647e-02
8.950000000000001066e+00	4.598561912489985970e-02
8.966666666666666785e+00	8.594085730531879352e-03
8.983333333333334281e+00	5.876299008047259492e-02
9.000000000000000000e+00	9.379112274960499374e-02
9.016666666666665719e+00	5.259039677274040397e-02
9.033333333333333215e+00	1.180118211854222915e-01
9.049999999999998934e+00	1.489754809221521814e-01
9.066666666666668206e+00	1.810320449841664459e-01
9.083333333333333925e+00	1.667093449307952557e-01
9.100000000000001421e+00	2.328810149660993090e-01
9.116666666666667140e+00	1.999830761561621761e-01
9.133333333333332860e+00	2.438559231969478214e-01
9.150000000000000355e+00	2.447198277818093681e-01
9.166666666666666075e+00	2.420978777055851350e-01
9.183333333333333570e+00	2.613672929498457864e-01
9.199999999999999289e+00	2.529471264731890101e-01
9.216666666666666785e+00	3.386982503911775688e-01
9.233333333333334281e+00	3.586604608688267470e-01
9.250000000000000000e+00	3.334321565224917516e-01
9.266666666666667496e+00	3.460508159219418678e-01
9.283333333333333215e+00	3.718926783874930142e-01
9.300000000000000711e+00	3.439587941102726920e-01
9.316666666666666430e+00	3.593780929177265437e-01
9.333333333333333925e+00	4.086354029126162968e-01
9.349999999999999645e+00	3.825343756385470861e-01
9.366666666666665364e+00	3.164874932247189743e-01
9.383333333333334636e+00	4.016444823620865523e-01
9.400000000000000355e+00	3.593437269420984292e-01
9.416666666666667851e+00	3.762244233857082731e-01
9.433333333333333570e+00	4.373800237589363649e-01
9.450000000000001066e+00	4.137923599567022159e-01
9.466666666666666785e+00	4.028506437685617225e-01
9.483333333333332504e+00	4.324109216317438276e-01
9.500000000000000000e+00	3.617152074187339195e-01
