Time_us	Received_Longitudinal
1.866666666666666696e+00	3.575812313544689171e-03
1.883333333333333526e+00	1.443944418315186917e-03
1.899999999999999911e+00	-1.057453621994317375e-02
1.916666666666666741e+00	4.798415271588731684e-02
1.933333333333333126e+00	-2.919643261982651089e-02
1.949999999999999956e+00	-1.372922950784536723e-02
1.966666666666666785e+00	3.780621586640468823e-02
1.983333333333333615e+00	-2.329930520470886030e-02
2.000000000000000000e+00	2.688520220699331872e-02
2.016666666666666607e+00	2.787695562277744954e-02
2.033333333333333659e+00	3.818614421505753254e-02
2.049999999999999822e+00	-3.910124656947217697e-02
2.066666666666666430e+00	4.162824883558764212e-03
2.083333333333333481e+00	1.367164235030362239e-02
2.100000000000000089e+00	-5.029054512973728935e-02
2.116666666666666696e+00	-4.033381761690399935e-03
2.133333333333333304e+00	1.549662517279725045e-02
2.150000000000000355e+00	-1.406319127476731920e-02
2.166666666666666519e+00	-1.496967141893465469e-02
2.183333333333333126e+00	-1.276089376548786465e-02
2.200000000000000178e+00	2.551393780003101755e-02
2.216666666666666785e+00	-8.432883773795488147e-03
2.233333333333333393e+00	1.045113453083983124e-02
2.250000000000000000e+00	1.748913882036666522e-03
2.266666666666667052e+00	4.351814373811820763e-02
2.283333333333333215e+00	-5.977510410712476296e-04
2.299999999999999822e+00	-9.041393973356871838e-02
2.316666666666666874e+00	-5.575408963784520694e-02
2.333333333333333481e+00	3.413153006437397857e-02
2.350000000000000089e+00	4.260576375635245772e-02
2.366666666666666696e+00	1.643230620066169628e-02
2.383333333333333304e+00	7.357549341491378264e-03
2.399999999999999911e+00	-1.323103359013526163e-04
2.416666666666666519e+00	1.362787195756463496e-02
2.433333333333333570e+00	-4.862553968325476761e-02
2.450000000000000178e+00	-1.110747466782139800e-02
2.466666666666666785e+00	-3.064680812830768153e-02
2.483333333333333393e+00	-1.617189156107058656e-02
2.500000000000000000e+00	6.424034921046826996e-02
2.516666666666666607e+00	8.184194408593956083e-03
2.533333333333333215e+00	-3.510328237736030921e-02
2.550000000000000266e+00	-1.519984534789540001e-02
2.566666666666666430e+00	-1.069542409893804898e-02
2.583333333333333481e+00	-6.033801951735016239e-02
2.600000000000000089e+00	-3.761556999659523837e-02
2.616666666666666696e+00	-3.265083887473713663e-03
2.633333333333333304e+00	3.356404500776188904e-02
2.649999999999999911e+00	-3.078863623065556006e-03
2.666666666666666963e+00	3.901229612996557489e-02
2.683333333333333126e+00	-6.132784934419555252e-03
2.700000000000000178e+00	2.183809905871522683e-02
2.716666666666666785e+00	5.316999421394980052e-02
2.733333333333333393e+00	-5.883605377519232973e-04
2.750000000000000000e+00	-4.480865443075804366e-02
2.766666666666666607e+00	8.247814157061753373e-03
2.783333333333333659e+00	2.241828358186144336e-03
2.799999999999999822e+00	-5.930103485974433375e-03
2.816666666666666874e+00	2.959171071054388438e-02
2.833333333333333481e+00	1.426382880521399714e-02
2.850000000000000089e+00	-2.441047029456915735e-02
2.866666666666666696e+00	-2.225523649450044175e-02
2.883333333333333304e+00	4.503739742191179007e-02
2.900000000000000355e+00	3.098858485112555156e-02
2.916666666666666519e+00	-5.299124964905228830e-02
2.933333333333333126e+00	4.909060629173641471e-02
2.950000000000000178e+00	3.801816578084106502e-02
2.966666666666666785e+00	-1.203963313843907715e-02
2.983333333333333393e+00	-2.781477749582201078e-03
3.000000000000000000e+00	2.764627346340099365e-02
3.016666666666667052e+00	-5.991370106988570116e-03
3.033333333333333215e+00	-4.355443339339002719e-03
3.049999999999999822e+00	3.391423255456168379e-02
3.066666666666666874e+00	-5.362357743445422820e-02
3.083333333333333481e+00	1.409751647697476485e-04
3.100000000000000089e+00	6.293805390583720460e-02
3.116666666666666696e+00	1.205502300829380292e-02
3.133333333333333748e+00	-1.739074394731740525e-02
3.149999999999999911e+00	4.294037209591416993e-02
3.166666666666666519e+00	6.683872596166204327e-02
3.183333333333333570e+00	-5.624217858256538860e-02
3.199999999999999734e+00	1.642718305574683655e-03
3.216666666666666785e+00	8.003173641999521831e-03
3.233333333333333393e+00	-3.415288227336002458e-02
3.250000000000000444e+00	3.108804374725733510e-02
3.266666666666666607e+00	-2.422611447638369376e-03
3.283333333333333215e+00	7.589880390542153021e-02
3.300000000000000266e+00	4.032673637376394532e-02
3.316666666666666430e+00	4.416624882853438516e-02
3.333333333333333481e+00	5.573753339796163470e-02
3.350000000000000089e+00	-3.021029757670134347e-02
3.366666666666666696e+00	-1.467432147983016924e-02
3.383333333333333304e+00	-2.252555141596413249e-02
3.399999999999999911e+00	-3.583754851966740318e-02
3.416666666666666963e+00	-3.405187724862335924e-02
3.433333333333333126e+00	-2.923567501545844532e-03
3.450000000000000178e+00	-7.415697240634445270e-03
3.466666666666666785e+00	-4.214592785991834456e-02
3.483333333333333393e+00	-3.275113487812184032e-02
3.500000000000000000e+00	-1.247372375235525008e-02
3.516666666666666607e+00	1.734166925763278716e-02
3.533333333333333659e+00	-3.789966099139230327e-02
3.549999999999999822e+00	-3.780635153814344580e-03
3.566666666666666874e+00	-3.990035223011813292e-02
3.583333333333333481e+00	2.124869213404370280e-02
3.600000000000000089e+00	2.972286994831405127e-02
3.616666666666666696e+00	4.119563569537983139e-02
3.633333333333333304e+00	4.789533253919888572e-02
3.650000000000000355e+00	1.245878661305803957e-02
3.666666666666666519e+00	1.543323630816621599e-02
3.683333333333333570e+00	-4.209227112746614236e-02
3.700000000000000178e+00	5.770866033052136218e-02
3.716666666666666785e+00	3.430186104547726378e-02
3.733333333333333393e+00	2.656387343555077080e-02
3.750000000000000000e+00	-1.164086666348013513e-02
3.766666666666667052e+00	-5.447680587812191860e-02
3.783333333333333215e+00	-3.180746998094431677e-02
3.799999999999999822e+00	-2.303320047406062776e-02
3.816666666666666874e+00	1.158997790888041148e-02
3.833333333333333481e+00	3.028241493649609130e-03
3.850000000000000533e+00	-2.107457839000870942e-02
3.866666666666666252e+00	-6.567740677790295106e-03
3.883333333333333304e+00	2.245600326777497796e-02
3.899999999999999911e+00	-5.236553147868010932e-03
3.916666666666666519e+00	4.127945947698815482e-02
3.933333333333333570e+00	-4.922849833621151944e-02
3.950000000000000178e+00	-1.627286121303699387e-02
3.966666666666667229e+00	-4.838496910865723415e-03
3.983333333333332948e+00	-1.241868798269131491e-02
4.000000000000000000e+00	-1.291114058404151804e-02
4.016666666666666607e+00	2.447560721813553733e-02
4.033333333333333215e+00	-6.683309450602498581e-04
4.049999999999999822e+00	-1.857897364113568137e-02
4.066666666666667318e+00	4.710456861821737257e-02
4.083333333333333925e+00	1.069538595389050648e-02
4.099999999999999645e+00	4.766998196852646752e-02
4.116666666666666252e+00	4.287003458296944833e-03
4.133333333333332860e+00	1.091690486801508327e-02
4.150000000000000355e+00	-1.659201841678966879e-02
4.166666666666666963e+00	-2.130606204716629926e-02
4.183333333333333570e+00	-6.451236729853485757e-03
4.200000000000000178e+00	-1.910195765847279639e-02
4.216666666666666785e+00	-1.094605594094387978e-02
4.233333333333333393e+00	2.374697855840023422e-02
4.250000000000000000e+00	1.500163682514367783e-02
4.266666666666666607e+00	1.763349713587265138e-02
4.283333333333333215e+00	-1.106777609468080278e-02
4.300000000000000711e+00	-2.343579736761257359e-02
4.316666666666667318e+00	5.663803060699455251e-03
4.333333333333333037e+00	4.266597828079155691e-02
4.349999999999999645e+00	2.355276952453426095e-02
4.366666666666666252e+00	-5.133101310010055110e-03
4.383333333333333748e+00	-3.304972746272695494e-02
4.400000000000000355e+00	-4.190071813899577668e-02
4.416666666666666963e+00	3.399482240491082802e-02
4.433333333333333570e+00	3.109519201148337741e-02
4.450000000000000178e+00	2.290847870982760937e-02
4.466666666666666785e+00	2.925312547106281511e-02
4.483333333333333393e+00	9.017364534339834467e-03
4.500000000000000000e+00	1.467049432665265725e-02
4.516666666666666607e+00	-4.464318278165627790e-02
4.533333333333334103e+00	6.769346569572229529e-03
4.550000000000000711e+00	-3.986088029844889191e-02
4.566666666666666430e+00	3.234155692563402129e-02
4.583333333333333037e+00	-3.760357534406481156e-02
4.599999999999999645e+00	-3.104028987506019660e-03
4.616666666666667140e+00	-5.352321474008820551e-02
4.633333333333333748e+00	2.470571885161783332e-02
4.650000000000000355e+00	1.284218644958301687e-02
4.666666666666666963e+00	-6.753947043827876473e-02
4.683333333333332682e+00	-4.037154559094117967e-02
4.700000000000000178e+00	-2.156739525223852830e-02
4.716666666666666785e+00	1.744372335960314366e-02
4.733333333333333393e+00	-4.877976382413194874e-03
4.750000000000000000e+00	-1.183609646779702242e-02
4.766666666666666607e+00	-2.924593271466738482e-03
4.783333333333334103e+00	1.339563927809111869e-02
4.799999999999999822e+00	5.342730456606426676e-03
4.816666666666666430e+00	-3.223577009738208977e-03
4.833333333333333037e+00	5.378746961262900056e-02
4.850000000000000533e+00	4.761604342938719099e-03
4.866666666666667140e+00	-3.618457666926256505e-02
4.883333333333333748e+00	1.059822738441439614e-02
4.900000000000000355e+00	-7.256815950167614521e-03
4.916666666666666075e+00	-1.770809919626719145e-02
4.933333333333333570e+00	-4.220245963371267728e-02
4.950000000000000178e+00	5.201061124237854475e-04
4.966666666666666785e+00	-2.132590483775983689e-02
4.983333333333333393e+00	-2.653533526034522472e-02
5.000000000000000000e+00	-1.355065001396462722e-02
5.016666666666666607e+00	-1.798719144667168882e-02
5.033333333333333215e+00	2.504426464955720327e-02
5.049999999999999822e+00	2.419927123116557416e-02
5.066666666666666430e+00	-4.835958188908945354e-03
5.083333333333333925e+00	3.473051753069587161e-02
5.100000000000000533e+00	1.855678325366174122e-02
5.116666666666667140e+00	1.505618488504597598e-02
5.133333333333332860e+00	-3.942000629398500350e-02
5.149999999999999467e+00	-1.391475584089727977e-02
5.166666666666666963e+00	4.992309531099957398e-02
5.183333333333333570e+00	-7.193021735224794204e-03
5.200000000000000178e+00	3.916347230428078585e-02
5.216666666666666785e+00	6.723441125155755907e-04
5.233333333333333393e+00	-9.056683778781045996e-03
5.250000000000000000e+00	-5.956707503209702353e-02
5.266666666666666607e+00	-1.844784595142389717e-03
5.283333333333333215e+00	-5.583138224067437858e-04
5.299999999999999822e+00	-2.405459993277273483e-05
5.316666666666666430e+00	-2.924971517681777822e-03
5.333333333333333925e+00	-5.778052145180723881e-03
5.350000000000000533e+00	7.524221739029060378e-03
5.366666666666666252e+00	-1.019562600116781341e-02
5.383333333333332860e+00	-6.430787225240972016e-02
5.400000000000000355e+00	3.547418120461102303e-02
5.416666666666666963e+00	5.408366837511404367e-03
5.433333333333333570e+00	1.559766545265378265e-02
5.450000000000000178e+00	-1.433616365607750208e-03
5.466666666666666785e+00	3.831434241207541669e-02
5.483333333333333393e+00	3.558438725498719313e-02
5.500000000000000000e+00	-1.343616726949107068e-02
5.516666666666666607e+00	2.314542656787846667e-02
5.533333333333333215e+00	3.382798205812590723e-03
5.549999999999999822e+00	2.377583057970968777e-02
5.566666666666667318e+00	-4.046542832894365477e-02
5.583333333333333925e+00	-4.878580039381513050e-02
5.599999999999999645e+00	-1.515012498262045468e-02
5.616666666666666252e+00	2.384988075837360735e-02
5.633333333333333748e+00	2.523538217866059391e-02
5.650000000000000355e+00	9.673440165858214479e-03
5.666666666666666963e+00	2.551462066069479923e-02
5.683333333333333570e+00	-1.029614189263798434e-02
5.700000000000000178e+00	4.472740210573289930e-03
5.716666666666666785e+00	1.891389013937878026e-03
5.733333333333333393e+00	2.749265874541821641e-03
5.750000000000000000e+00	-3.373149523734573357e-02
5.766666666666666607e+00	-1.755643499238430244e-02
5.783333333333333215e+00	1.237539821915767217e-02
5.800000000000000711e+00	-4.824600474564647717e-02
5.816666666666667318e+00	2.591631819777472784e-02
5.833333333333333037e+00	6.016296704766863762e-03
5.849999999999999645e+00	1.610505891118937244e-02
5.866666666666666252e+00	-1.286090817431653766e-02
5.883333333333333748e+00	3.859952438962777760e-02
5.900000000000000355e+00	-5.801350926471658676e-02
5.916666666666666963e+00	-3.221818259154755199e-02
5.933333333333333570e+00	2.141814818837379022e-02
5.950000000000000178e+00	7.242299224626718487e-04
5.966666666666666785e+00	-2.206379489728562543e-02
5.983333333333333393e+00	-1.830410256846252146e-03
6.000000000000000000e+00	-6.259363971238623807e-03
6.016666666666666607e+00	1.753923965893033551e-02
6.033333333333334103e+00	3.091008313140214056e-02
6.050000000000000711e+00	-2.878371038543077465e-02
6.066666666666666430e+00	-2.558044926989258214e-02
6.083333333333333037e+00	5.785619113566625032e-02
6.099999999999999645e+00	-8.234588995615656909e-03
6.116666666666667140e+00	3.445804341195188997e-02
6.133333333333333748e+00	-8.197911340722224827e-02
6.150000000000000355e+00	-7.100030631829289118e-02
6.166666666666666963e+00	2.364913608664380787e-02
6.183333333333333570e+00	1.591798413910586532e-02
6.200000000000000178e+00	-4.950289251861045292e-02
6.216666666666666785e+00	-1.623250846820653570e-02
6.233333333333333393e+00	3.476154794720116847e-02
6.250000000000000000e+00	6.666433455453795592e-03
6.266666666666667496e+00	1.329065636670672280e-03
6.283333333333334103e+00	-1.458161680876940425e-02
6.299999999999999822e+00	-1.709458981321979737e-02
6.316666666666666430e+00	-3.674928061429632437e-02
6.333333333333333037e+00	-5.370758610812442074e-02
6.350000000000000533e+00	3.638525555338232957e-03
6.366666666666667140e+00	-1.038155140575912350e-02
6.383333333333333748e+00	-1.877879598331260586e-02
6.399999999999999467e+00	-2.079779133657287671e-02
6.416666666666666075e+00	-6.423103440536996958e-03
6.433333333333333570e+00	2.094478257001291047e-02
6.450000000000000178e+00	1.772698474475514763e-02
6.466666666666666785e+00	-4.961208924569304735e-03
6.483333333333333393e+00	4.770284435970308795e-02
6.500000000000000888e+00	-4.387201718616126102e-03
6.516666666666666607e+00	2.693255075819372263e-02
6.533333333333333215e+00	2.123480949674234203e-02
6.549999999999999822e+00	5.093363491814222044e-02
6.566666666666666430e+00	-4.757231331423396326e-02
6.583333333333333925e+00	2.887678392622049575e-02
6.600000000000000533e+00	2.367815336948799615e-02
6.616666666666667140e+00	-1.229387405986291822e-02
6.633333333333332860e+00	-2.686230023246799492e-02
6.649999999999999467e+00	1.536038784926121916e-04
6.666666666666666963e+00	3.619681073455172787e-02
6.683333333333333570e+00	-1.836036025657358794e-02
6.700000000000000178e+00	-1.708743157283000927e-02
6.716666666666666785e+00	4.928549536384766415e-03
6.733333333333333393e+00	-2.272040138225243228e-02
6.750000000000000000e+00	-4.162949310542739256e-02
6.766666666666666607e+00	3.913698896987770695e-03
6.783333333333333215e+00	-1.933800755656328932e-02
6.799999999999999822e+00	-1.873652292365874522e-02
6.816666666666667318e+00	-1.189675961280765686e-02
6.833333333333333925e+00	-3.516046076374240714e-02
6.850000000000000533e+00	6.411875055680056959e-03
6.866666666666666252e+00	4.126824318896862333e-03
6.883333333333332860e+00	3.597526039850430790e-02
6.900000000000000355e+00	-2.933513711062741072e-02
6.916666666666666963e+00	-1.803195363408588653e-03
6.933333333333333570e+00	5.415386020434646147e-02
6.950000000000000178e+00	4.448386911034141189e-02
6.966666666666666785e+00	-7.770525014360755989e-03
6.983333333333333393e+00	-1.231442890188772649e-02
7.000000000000000000e+00	-1.097522448984917381e-02
7.016666666666666607e+00	2.953298037838862980e-02
7.033333333333333215e+00	-3.294476915109591231e-02
7.049999999999999822e+00	4.915037177252335777e-03
7.066666666666667318e+00	3.191569479154729438e-02
7.083333333333333925e+00	-3.054750049017872227e-02
7.099999999999999645e+00	2.310403870128452039e-02
7.116666666666666252e+00	4.884211984822909441e-02
7.133333333333333748e+00	-1.189758921297237940e-02
7.150000000000000355e+00	-2.194689690482886160e-02
7.166666666666666963e+00	-1.388310466789318721e-02
7.183333333333333570e+00	1.315127804896815134e-02
7.200000000000000178e+00	1.745482007304914249e-02
7.216666666666666785e+00	-2.490309008111020461e-02
7.233333333333333393e+00	2.936242867081917808e-04
7.250000000000000000e+00	-6.211881519200945084e-03
7.266666666666666607e+00	1.217332184478040966e-02
7.283333333333333215e+00	1.474222751602634676e-02
7.300000000000000711e+00	2.327295563021864258e-02
7.316666666666667318e+00	2.214774487936222933e-02
7.333333333333333037e+00	5.309372859424005969e-02
7.349999999999999645e+00	-1.247083278635165333e-02
7.366666666666667140e+00	1.029951086342980986e-02
7.383333333333333748e+00	-1.159826910456453197e-02
7.400000000000000355e+00	9.240622803935385696e-03
7.416666666666666963e+00	5.238167625978537578e-02
7.433333333333333570e+00	-6.970386862273720598e-03
7.450000000000000178e+00	-1.182225470637173793e-02
7.466666666666666785e+00	1.400232458139855259e-02
7.483333333333333393e+00	3.925080735786849913e-03
7.500000000000000000e+00	-2.530639818519877637e-03
7.516666666666666607e+00	-2.109265853860300619e-02
7.533333333333334103e+00	-4.551451599682087429e-02
7.550000000000000711e+00	-5.000137902402584066e-03
7.566666666666666430e+00	2.400217645154345200e-02
7.583333333333333037e+00	-3.662535083055061536e-02
7.599999999999999645e+00	1.463811275756662054e-02
7.616666666666667140e+00	-2.012547950396517335e-02
7.633333333333333748e+00	-1.786540754153151736e-02
7.649999999999999467e+00	3.423791530616026452e-02
7.666666666666666963e+00	-1.785468969381559176e-02
7.683333333333333570e+00	-4.778857260414828834e-02
7.700000000000001066e+00	4.464659729120228765e-02
7.716666666666666785e+00	-1.832907989888860750e-02
7.733333333333332504e+00	2.532145076178178578e-02
7.750000000000000000e+00	4.340617091678917669e-03
7.766666666666666607e+00	5.486887124272509658e-02
7.783333333333334103e+00	-3.110773947232772438e-02
7.799999999999999822e+00	-2.559831396377715632e-02
7.816666666666667318e+00	4.045666012806493211e-02
7.833333333333333037e+00	-5.279199204119666006e-02
7.849999999999999645e+00	5.316088721269317252e-02
7.866666666666667140e+00	-3.906853364166407161e-03
7.883333333333332860e+00	1.904489146668402605e-02
7.900000000000000355e+00	-1.844658377815985156e-02
7.916666666666666963e+00	4.486975600756048024e-03
7.933333333333334458e+00	2.074968619991180568e-02
7.950000000000000178e+00	8.265800744171958661e-03
7.966666666666665897e+00	2.709553950181407475e-03
7.983333333333333393e+00	6.716995643000817431e-03
8.000000000000000000e+00	2.013944940146095500e-02
8.016666666666667496e+00	6.465531489756214112e-02
8.033333333333333215e+00	9.301760997776516854e-03
8.050000000000000711e+00	1.186169539518949767e-02
8.066666666666666430e+00	1.381752942331009731e-02
8.083333333333332149e+00	4.446892366435054728e-02
8.099999999999999645e+00	3.513931280305712668e-02
8.116666666666667140e+00	1.134700993806805371e-02
8.133333333333334636e+00	3.814084894055592284e-02
8.150000000000000355e+00	4.736880082167575778e-02
8.166666666666667851e+00	4.115481620814147312e-02
8.183333333333333570e+00	1.131883499045441693e-01
8.199999999999999289e+00	1.046243780377329180e-01
8.216666666666666785e+00	1.330526025004380442e-01
8.233333333333332504e+00	6.138477681079570342e-02
8.250000000000000000e+00	1.423717504132671063e-01
8.266666666666665719e+00	1.219043133232499410e-01
8.283333333333334991e+00	1.643312697252828636e-01
8.300000000000000711e+00	1.111173027563327198e-01
8.316666666666666430e+00	1.434441508372901741e-01
8.333333333333333925e+00	1.665068060662426019e-01
8.349999999999999645e+00	1.222177256894496633e-01
8.366666666666667140e+00	1.319258017717497289e-01
8.383333333333332860e+00	1.311064903080554067e-01
8.400000000000000355e+00	6.188955844534077544e-02
8.416666666666666075e+00	9.571414515609599771e-02
8.433333333333333570e+00	1.645195728299233551e-01
8.450000000000001066e+00	6.251036550416959325e-02
8.466666666666666785e+00	5.861913287911604126e-03
8.483333333333334281e+00	2.254047623599423743e-03
8.500000000000000000e+00	-4.797188503131473436e-02
8.516666666666667496e+00	-5.494759071463056754e-02
8.533333333333333215e+00	-1.023450998828566161e-01
8.549999999999998934e+00	-1.187520919986634477e-01
8.566666666666666430e+00	-1.990802583882282650e-01
8.583333333333332149e+00	-3.040957767636709441e-01
8.600000000000001421e+00	-2.962439305107713583e-01
8.616666666666667140e+00	-3.432889811074099073e-01
8.633333333333334636e+00	-3.933657226045934596e-01
8.650000000000000355e+00	-5.021362211904709660e-01
8.666666666666666075e+00	-4.438186252080855709e-01
8.683333333333333570e+00	-5.230513597869316245e-01
8.699999999999999289e+00	-5.817279763467823051e-01
8.716666666666666785e+00	-6.051247712137139967e-01
8.733333333333332504e+00	-5.810860237648680648e-01
8.750000000000001776e+00	-6.323491122654417707e-01
8.766666666666667496e+00	-5.806606798533093805e-01
8.783333333333333215e+00	-5.838102423961736287e-01
8.800000000000000711e+00	-6.122877539013921178e-01
8.816666666666666430e+00	-5.603949600133459885e-01
8.833333333333333925e+00	-5.684464258651655832e-01
8.849999999999999645e+00	-4.942696814646554970e-01
8.866666666666667140e+00	-4.617383319959595944e-01
8.883333333333332860e+00	-3.712881972856921231e-01
8.900000000000000355e+00	-3.656001800694839710e-01
8.916666666666667851e+00	-3.043511223811867783e-01
8.933333333333333570e+00	-2.352764496756738211e-01
8.950000000000001066e+00	-8.520595944112005493e-02
8.966666666666666785e+00	-8.038110600275695516e-02
8.983333333333334281e+00	-4.549738699126278790e-03
9.000000000000000000e+00	5.947113539789974923e-02
9.016666666666665719e+00	1.456929686722552852e-01
9.033333333333333215e+00	2.169711858023833373e-01
9.049999999999998934e+00	2.989612523109521636e-01
9.066666666666668206e+00	3.656882156359885783e-01
9.083333333333333925e+00	4.235023044381555080e-01
9.100000000000001421e+00	4.361299343863133671e-01
9.116666666666667140e+00	5.593738855886759564e-01
9.133333333333332860e+00	5.722197202087681012e-01
9.150000000000000355e+00	6.254089715705868358e-01
9.166666666666666075e+00	5.983959234651621273e-01
9.183333333333333570e+00	7.068527418893045811e-01
9.199999999999999289e+00	7.178718841308103782e-01
9.216666666666666785e+00	7.350337967838102005e-01
9.233333333333334281e+00	6.588642239260256162e-01
9.250000000000000000e+00	7.102716721676520795e-01
9.266666666666667496e+00	6.963039647445190550e-01
9.283333333333333215e+00	6.657893960149059431e-01
9.300000000000000711e+00	5.909048041831316267e-01
9.316666666666666430e+00	5.972484413769706402e-01
9.333333333333333925e+00	5.476364045427632998e-01
9.349999999999999645e+00	4.623893940313172912e-01
9.366666666666665364e+00	5.233071099366094492e-01
9.383333333333334636e+00	3.909094374191051102e-01
9.400000000000000355e+00	3.271715616847584163e-01
9.416666666666667851e+00	3.360424793279807032e-01
9.433333333333333570e+00	2.591808178008416785e-01
9.450000000000001066e+00	1.795321264380461967e-01
9.466666666666666785e+00	4.462121078625904541e-02
9.483333333333332504e+00	-4.246697335219919850e-02
