Time_us	Received_Longitudinal
1.416666666666666741e+00	5.213947794901670207e-02
1.433333333333333348e+00	2.874703967808315760e-02
1.450000000000000178e+00	-7.204818543202286089e-03
1.466666666666666563e+00	-4.549672127248752598e-03
1.483333333333333393e+00	6.187073249405559972e-02
1.500000000000000000e+00	6.394428835226478869e-03
1.516666666666666607e+00	4.180854360529878862e-03
1.533333333333333437e+00	2.310280875023084518e-02
1.550000000000000044e+00	-4.291150882705087495e-03
1.566666666666666874e+00	-5.766612357697294480e-03
1.583333333333333259e+00	4.211639937538675521e-02
1.599999999999999867e+00	5.149091572009574860e-03
1.616666666666666696e+00	-1.276181672417750317e-02
1.633333333333333304e+00	1.620278070630731121e-02
1.650000000000000133e+00	-2.019685378109637233e-02
1.666666666666666741e+00	-1.013318069735391486e-01
1.683333333333333348e+00	2.537527947155900770e-02
1.699999999999999956e+00	-1.250629271435896306e-01
1.716666666666666563e+00	1.625144000584695034e-02
1.733333333333333393e+00	6.822339589118282116e-03
1.750000000000000000e+00	-5.751648490342576919e-04
1.766666666666666829e+00	1.191288691916960081e-02
1.783333333333333437e+00	-1.946452600342980397e-03
1.800000000000000044e+00	-5.564986572265719078e-02
1.816666666666666652e+00	3.529419252232127852e-02
1.833333333333333259e+00	1.544467620519138218e-02
1.850000000000000089e+00	5.106411202250741438e-02
1.866666666666666696e+00	6.071083198104085255e-02
1.883333333333333526e+00	-3.040810130220604392e-03
1.899999999999999911e+00	4.567024461351864434e-02
1.916666666666666741e+00	-5.953935610988021071e-02
1.933333333333333126e+00	-1.833205829969406994e-02
1.949999999999999956e+00	2.926130009001103038e-02
1.966666666666666785e+00	-4.437969664689603994e-02
1.983333333333333615e+00	-2.741771773220440245e-02
2.000000000000000000e+00	-2.262603248878490222e-02
2.016666666666666607e+00	1.827395107343215584e-03
2.033333333333333659e+00	-2.721759281406496353e-02
2.049999999999999822e+00	5.404710091381755704e-02
2.066666666666666430e+00	6.640773909814766396e-02
2.083333333333333481e+00	6.841560888172772137e-02
2.100000000000000089e+00	1.115338672561502938e-02
2.116666666666666696e+00	-1.796614252544180210e-02
2.133333333333333304e+00	1.359782970827188263e-02
2.150000000000000355e+00	4.421165507477294032e-02
2.166666666666666519e+00	-6.322120893153401755e-02
2.183333333333333126e+00	-4.901785706289105843e-02
2.200000000000000178e+00	-5.544226663187339435e-03
2.216666666666666785e+00	-6.651914995746494030e-02
2.233333333333333393e+00	5.960660613380837879e-03
2.250000000000000000e+00	-5.634306120747126223e-02
2.266666666666667052e+00	-7.811249857198649012e-03
2.283333333333333215e+00	8.276177405799329048e-03
2.299999999999999822e+00	5.212270642392936339e-03
2.316666666666666874e+00	-8.524048741097566342e-03
2.333333333333333481e+00	-2.635293415850136975e-02
2.350000000000000089e+00	4.658756501445568410e-02
2.366666666666666696e+00	1.861419879176009692e-02
2.383333333333333304e+00	-2.629869928451520136e-02
2.399999999999999911e+00	-2.679067580833860776e-02
2.416666666666666519e+00	-2.353999763608730783e-02
2.433333333333333570e+00	3.145472479215480517e-03
2.450000000000000178e+00	5.547009129966241209e-02
2.466666666666666785e+00	6.476865098377501684e-02
2.483333333333333393e+00	-4.449222658106202766e-02
2.500000000000000000e+00	5.864402409606297994e-03
2.516666666666666607e+00	2.257232259641540895e-02
2.533333333333333215e+00	1.968520646672930127e-02
2.550000000000000266e+00	-4.750244064794154758e-02
2.566666666666666430e+00	1.096667020347524488e-02
2.583333333333333481e+00	1.892806662694438910e-02
2.600000000000000089e+00	-3.010193864602324007e-02
2.616666666666666696e+00	-4.522027898680710395e-02
2.633333333333333304e+00	-9.996236607334658616e-03
2.649999999999999911e+00	5.241498499091131608e-02
2.666666666666666963e+00	-3.204671806687557634e-02
2.683333333333333126e+00	2.933735170606395146e-03
2.700000000000000178e+00	-8.096624953811514327e-03
2.716666666666666785e+00	-4.513882422613123974e-02
2.733333333333333393e+00	1.170577297530238543e-02
2.750000000000000000e+00	5.218702234393166745e-03
2.766666666666666607e+00	-5.763560753027431593e-02
2.783333333333333659e+00	8.419030328409352754e-03
2.799999999999999822e+00	-9.509293268504208363e-02
2.816666666666666874e+00	1.950094534878570735e-02
2.833333333333333481e+00	-2.986913328914928001e-02
2.850000000000000089e+00	1.509776746282480084e-02
2.866666666666666696e+00	8.504522661088714797e-02
2.883333333333333304e+00	-4.724538898638025453e-03
2.900000000000000355e+00	4.132920571457163704e-03
2.916666666666666519e+00	-1.377664163858147162e-01
2.933333333333333126e+00	7.734499613436720405e-03
2.950000000000000178e+00	2.170223356860041808e-02
2.966666666666666785e+00	9.040803277624608059e-02
2.983333333333333393e+00	-1.561752581317144874e-02
3.000000000000000000e+00	3.595484822238870226e-02
3.016666666666667052e+00	-5.025357535675797904e-02
3.033333333333333215e+00	-2.038984702174194072e-02
3.049999999999999822e+00	-8.129738250967488700e-02
3.066666666666666874e+00	5.669807462173152846e-02
3.083333333333333481e+00	1.254803160464834817e-02
3.100000000000000089e+00	8.594726716928477103e-03
3.116666666666666696e+00	-3.757497983248601209e-02
3.133333333333333748e+00	-1.776504749119892437e-02
3.149999999999999911e+00	-2.637808910483120314e-02
3.166666666666666519e+00	2.600182939844036291e-03
3.183333333333333570e+00	1.632545239309103266e-02
3.199999999999999734e+00	-3.591092654799096090e-02
3.216666666666666785e+00	3.590073195838866527e-02
3.233333333333333393e+00	-1.630352049713437029e-02
3.250000000000000444e+00	-6.263505443948243212e-02
3.266666666666666607e+00	-3.332839781188239731e-02
3.283333333333333215e+00	5.552810089676175898e-02
3.300000000000000266e+00	5.327132834684406015e-02
3.316666666666666430e+00	4.879619198870986663e-02
3.333333333333333481e+00	-4.641781596368895618e-02
3.350000000000000089e+00	-1.846488043749756197e-02
3.366666666666666696e+00	-1.785175191084833676e-02
3.383333333333333304e+00	-2.178538675923204822e-03
3.399999999999999911e+00	8.841614442088445436e-02
3.416666666666666963e+00	-3.574668835194645677e-02
3.433333333333333126e+00	-2.492537535236178867e-02
3.450000000000000178e+00	3.504080957091392640e-02
3.466666666666666785e+00	-3.274406612955788054e-02
3.483333333333333393e+00	2.423738674941691706e-02
3.500000000000000000e+00	-1.021133125317175427e-01
3.516666666666666607e+00	4.887029095053683006e-03
3.533333333333333659e+00	1.684254762969367419e-03
3.549999999999999822e+00	-3.472250064111902929e-02
3.566666666666666874e+00	-3.679000978581721537e-02
3.583333333333333481e+00	7.471485557063369323e-03
3.600000000000000089e+00	-3.519757154832538898e-02
3.616666666666666696e+00	-3.487947039281895367e-02
3.633333333333333304e+00	1.025137517024154662e-02
3.650000000000000355e+00	5.908732536535904467e-02
3.666666666666666519e+00	-1.103650652342927536e-02
3.683333333333333570e+00	6.311065229953819258e-03
3.700000000000000178e+00	8.313228646860079674e-02
3.716666666666666785e+00	8.105219625752019957e-03
3.733333333333333393e+00	1.082527864007929753e-02
3.750000000000000000e+00	-6.717647777414825772e-02
3.766666666666667052e+00	-3.940559578277343794e-02
3.783333333333333215e+00	6.305855446279851062e-02
3.799999999999999822e+00	1.731215825833172170e-02
3.816666666666666874e+00	-8.840682457852960807e-02
3.833333333333333481e+00	-1.890668397119987798e-02
3.850000000000000533e+00	6.327422395970640212e-02
3.866666666666666252e+00	-4.994000359168485753e-02
3.883333333333333304e+00	2.390414082686517349e-03
3.899999999999999911e+00	2.418631280823720087e-02
3.916666666666666519e+00	-3.271708758841362225e-02
3.933333333333333570e+00	7.048682630923457267e-03
3.950000000000000178e+00	-3.701477700787535879e-02
3.966666666666667229e+00	2.410820152943541489e-02
3.983333333333332948e+00	-4.270396106911285294e-02
4.000000000000000000e+00	1.661264160204704160e-02
4.016666666666666607e+00	-4.209728720160350185e-02
4.033333333333333215e+00	-3.869518256408083223e-02
4.049999999999999822e+00	3.435770206531969795e-02
4.066666666666667318e+00	-2.444667563926377143e-02
4.083333333333333925e+00	1.473341852891999967e-02
4.099999999999999645e+00	-2.247258774330522513e-02
4.116666666666666252e+00	2.820356411235610053e-02
4.133333333333332860e+00	2.049554629990123309e-03
4.150000000000000355e+00	1.433462635668365619e-02
4.166666666666666963e+00	-1.418994027938799739e-04
4.183333333333333570e+00	2.346126409809297375e-02
4.200000000000000178e+00	1.955191032281017316e-02
4.216666666666666785e+00	5.998167838206492491e-02
4.233333333333333393e+00	1.895983617857464540e-02
4.250000000000000000e+00	-5.491189889309652100e-02
4.266666666666666607e+00	8.128914191126274114e-02
4.283333333333333215e+00	-9.199696437324338463e-03
4.300000000000000711e+00	-5.462227259213789377e-03
4.316666666666667318e+00	1.916546572985200394e-03
4.333333333333333037e+00	2.405566594932330091e-02
4.349999999999999645e+00	1.780425812252730416e-02
4.366666666666666252e+00	4.945888875738711082e-02
4.383333333333333748e+00	-3.263365365264800366e-02
4.400000000000000355e+00	-1.751057616977908654e-02
4.416666666666666963e+00	1.592888345306693251e-02
4.433333333333333570e+00	-2.375761082979067559e-02
4.450000000000000178e+00	3.719281722893558011e-03
4.466666666666666785e+00	1.015881693225483343e-02
4.483333333333333393e+00	-1.682944283239271033e-02
4.500000000000000000e+00	3.387519984520701716e-02
4.516666666666666607e+00	-3.950046198517993129e-02
4.533333333333334103e+00	4.454551886836118774e-02
4.550000000000000711e+00	-4.957072861090661142e-02
4.566666666666666430e+00	-4.084474713157352360e-02
4.583333333333333037e+00	3.229680754580246949e-02
4.599999999999999645e+00	8.462040656448165457e-03
4.616666666666667140e+00	1.141960158074376286e-01
4.633333333333333748e+00	2.628963976352389001e-02
4.650000000000000355e+00	-1.279363081283282216e-02
4.666666666666666963e+00	9.350390402903894366e-03
4.683333333333332682e+00	-1.808962728659828378e-02
4.700000000000000178e+00	3.399210037309964745e-03
4.716666666666666785e+00	1.460057780681820426e-02
4.733333333333333393e+00	-1.032511707275760721e-02
4.750000000000000000e+00	-3.229637012113367647e-03
4.766666666666666607e+00	-3.348302188331512413e-02
4.783333333333334103e+00	-1.302228618030426555e-02
4.799999999999999822e+00	-1.918344912571354546e-02
4.816666666666666430e+00	3.595563144835251662e-02
4.833333333333333037e+00	1.677149910707062888e-02
4.850000000000000533e+00	-1.681364359100781178e-02
4.866666666666667140e+00	1.867947622704132365e-02
4.883333333333333748e+00	3.412458690031329456e-02
4.900000000000000355e+00	9.854576627098819708e-02
4.916666666666666075e+00	-3.279205889499806070e-02
4.933333333333333570e+00	7.320462571428993336e-03
4.950000000000000178e+00	4.790341380356443607e-02
4.966666666666666785e+00	-2.122981459724060729e-02
4.983333333333333393e+00	-8.430068722221762192e-03
5.000000000000000000e+00	6.939750511454784512e-03
5.016666666666666607e+00	-1.670072707591151173e-02
5.033333333333333215e+00	3.710340118554441430e-02
5.049999999999999822e+00	-2.806765714739930390e-02
5.066666666666666430e+00	2.449147172887829096e-03
5.083333333333333925e+00	-1.211842324418582403e-02
5.100000000000000533e+00	-2.995178047916302252e-02
5.116666666666667140e+00	-6.375181634435016405e-03
5.133333333333332860e+00	1.149863552154949467e-02
5.149999999999999467e+00	2.386194058835653872e-02
5.166666666666666963e+00	-2.228576337797394044e-02
5.183333333333333570e+00	2.403950475906490442e-02
5.200000000000000178e+00	8.637643379825149514e-02
5.216666666666666785e+00	-6.427437626547344296e-02
5.233333333333333393e+00	4.443307898801900774e-02
5.250000000000000000e+00	4.660116222812930864e-02
5.266666666666666607e+00	6.797405189036648254e-02
5.283333333333333215e+00	6.191864572879192050e-03
5.299999999999999822e+00	-5.361735870792615211e-02
5.316666666666666430e+00	-7.624345492539630342e-02
5.333333333333333925e+00	1.478235726860744996e-02
5.350000000000000533e+00	1.275943774791750140e-01
5.366666666666666252e+00	-6.770646560160903729e-03
5.383333333333332860e+00	-2.723511362640009328e-02
5.400000000000000355e+00	-2.201379447744329729e-03
5.416666666666666963e+00	1.119239297546994159e-02
5.433333333333333570e+00	-4.465880351607003779e-02
5.450000000000000178e+00	-3.599990720198176231e-02
5.466666666666666785e+00	-2.405060581426262528e-02
5.483333333333333393e+00	5.385127461717869463e-02
5.500000000000000000e+00	1.563794971046367742e-03
5.516666666666666607e+00	8.549053907270629318e-03
5.533333333333333215e+00	-3.163596053546753606e-02
5.549999999999999822e+00	3.528360196166839546e-02
5.566666666666667318e+00	-3.887905976410038072e-02
5.583333333333333925e+00	2.220642290929095153e-03
5.599999999999999645e+00	3.711462774335604065e-02
5.616666666666666252e+00	-6.295432437375726720e-02
5.633333333333333748e+00	6.974763799645631972e-03
5.650000000000000355e+00	1.935702064149584858e-02
5.666666666666666963e+00	-2.540556732666411979e-02
5.683333333333333570e+00	2.384640957238681400e-02
5.700000000000000178e+00	-6.202300859652960102e-02
5.716666666666666785e+00	2.623802246148391679e-02
5.733333333333333393e+00	1.875248612441001925e-02
5.750000000000000000e+00	2.495417172531056230e-02
5.766666666666666607e+00	7.680551953310729707e-02
5.783333333333333215e+00	-1.062839647545537301e-02
5.800000000000000711e+00	-9.189633951601610881e-03
5.816666666666667318e+00	1.927532330062512941e-02
5.833333333333333037e+00	3.452399863348479259e-02
5.849999999999999645e+00	-2.320937170947704603e-02
5.866666666666666252e+00	6.496153976332524893e-02
5.883333333333333748e+00	4.892850442115564275e-02
5.900000000000000355e+00	-7.885716026677277437e-04
5.916666666666666963e+00	1.122010711608707398e-02
5.933333333333333570e+00	1.940224077691637614e-02
5.950000000000000178e+00	-4.171378314399310644e-02
5.966666666666666785e+00	1.017222808968305456e-02
5.983333333333333393e+00	-3.529133337795727771e-02
6.000000000000000000e+00	-1.485474331732114517e-03
6.016666666666666607e+00	2.236890023754124768e-02
6.033333333333334103e+00	-5.574173971666850774e-02
6.050000000000000711e+00	3.430972337246180476e-02
6.066666666666666430e+00	-1.153193694100812516e-02
6.083333333333333037e+00	-1.476970132661446777e-02
6.099999999999999645e+00	-5.108154604828065402e-03
6.116666666666667140e+00	-1.614891244371465667e-02
6.133333333333333748e+00	5.048649307572875000e-02
6.150000000000000355e+00	6.828452734831300108e-02
6.166666666666666963e+00	-9.713834154911581142e-03
6.183333333333333570e+00	4.134379491976275522e-02
6.200000000000000178e+00	4.989112213105559995e-02
6.216666666666666785e+00	6.797976299460246376e-03
6.233333333333333393e+00	6.615391773580392432e-02
6.250000000000000000e+00	8.035621761036322239e-03
6.266666666666667496e+00	1.167444124362714171e-02
6.283333333333334103e+00	-1.399891310379069477e-02
6.299999999999999822e+00	-1.072665607147692615e-02
6.316666666666666430e+00	-3.354490445102498164e-02
6.333333333333333037e+00	-5.911267913087270287e-02
6.350000000000000533e+00	-3.833254354128271674e-02
6.366666666666667140e+00	-1.620461764439835341e-03
6.383333333333333748e+00	6.125123976773356321e-02
6.399999999999999467e+00	1.216616607573066736e-02
6.416666666666666075e+00	-3.240143368162460603e-03
6.433333333333333570e+00	-2.780301610021771591e-02
6.450000000000000178e+00	-7.375665195326139810e-03
6.466666666666666785e+00	2.915423498708115055e-02
6.483333333333333393e+00	1.511117869710995945e-02
6.500000000000000888e+00	-2.862934030128731766e-02
6.516666666666666607e+00	-2.331128225148276778e-02
6.533333333333333215e+00	-7.753015074392288764e-02
6.549999999999999822e+00	-8.785137172543746806e-03
6.566666666666666430e+00	-6.025108259991944493e-02
6.583333333333333925e+00	4.810266995194185935e-02
6.600000000000000533e+00	2.012251268493736416e-03
6.616666666666667140e+00	-5.126469713904788228e-02
6.633333333333332860e+00	2.703965486828812086e-03
6.649999999999999467e+00	4.274806799009373687e-02
6.666666666666666963e+00	-4.062829411902689480e-02
6.683333333333333570e+00	2.141992252827052898e-02
6.700000000000000178e+00	7.217785732163836676e-02
6.716666666666666785e+00	-5.251044828661823038e-03
6.733333333333333393e+00	1.169699420294459738e-02
6.750000000000000000e+00	7.138006593882255564e-03
6.766666666666666607e+00	-3.412440712863580583e-02
6.783333333333333215e+00	-4.340804362637830545e-03
6.799999999999999822e+00	2.757156533654785916e-03
6.816666666666667318e+00	-2.546487992477931145e-02
6.833333333333333925e+00	-1.986929184929457290e-02
6.850000000000000533e+00	-6.203367648813505955e-03
6.866666666666666252e+00	3.391114361690241580e-02
6.883333333333332860e+00	3.690062375412931500e-02
6.900000000000000355e+00	-6.608954795279865790e-02
6.916666666666666963e+00	1.488034097736814880e-02
6.933333333333333570e+00	-7.144799355769686222e-02
6.950000000000000178e+00	1.104682523908137419e-02
6.966666666666666785e+00	-5.252569236391420662e-03
6.983333333333333393e+00	4.578248694039780547e-02
7.000000000000000000e+00	3.093170564624295876e-02
7.016666666666666607e+00	5.911919625047019206e-02
7.033333333333333215e+00	6.417018070443797351e-02
7.049999999999999822e+00	-2.022695841865375030e-02
7.066666666666667318e+00	-2.117989341351828037e-02
7.083333333333333925e+00	-2.409846787628941445e-02
7.099999999999999645e+00	8.695309794363755007e-02
7.116666666666666252e+00	1.757844849521786670e-02
7.133333333333333748e+00	1.392702303863223821e-02
7.150000000000000355e+00	-6.914236928164016471e-02
7.166666666666666963e+00	-3.176462281616760502e-02
7.183333333333333570e+00	4.558677508326833272e-02
7.200000000000000178e+00	-8.604083905369977470e-02
7.216666666666666785e+00	1.727826249426718877e-02
7.233333333333333393e+00	2.847480988167800514e-02
7.250000000000000000e+00	2.120518153967597408e-02
7.266666666666666607e+00	5.466701371150772121e-02
7.283333333333333215e+00	-1.363668143325973484e-02
7.300000000000000711e+00	9.305984687035374556e-03
7.316666666666667318e+00	1.823530256036473909e-02
7.333333333333333037e+00	1.319297999395581920e-02
7.349999999999999645e+00	-1.291737482308091649e-02
7.366666666666667140e+00	4.438856778517337454e-02
7.383333333333333748e+00	4.788200725336685948e-02
7.400000000000000355e+00	5.279460665965031961e-03
7.416666666666666963e+00	-5.843366952313356483e-02
7.433333333333333570e+00	5.684371153698474649e-02
7.450000000000000178e+00	4.298809031790767898e-02
7.466666666666666785e+00	-5.905646273799872864e-02
7.483333333333333393e+00	5.582420364142010039e-02
7.500000000000000000e+00	-1.365980017337649691e-02
7.516666666666666607e+00	1.010696672845355637e-02
7.533333333333334103e+00	4.263126358281515982e-02
7.550000000000000711e+00	-3.213395101537850490e-02
7.566666666666666430e+00	1.107977153420058591e-01
7.583333333333333037e+00	1.142100767174065480e-02
7.599999999999999645e+00	5.406230686097786287e-02
7.616666666666667140e+00	9.040948137581742913e-03
7.633333333333333748e+00	5.964129295592675295e-02
7.649999999999999467e+00	4.054962220353648672e-02
7.666666666666666963e+00	-1.810771781819566287e-02
7.683333333333333570e+00	-1.539506903477754146e-03
7.700000000000001066e+00	1.721676660314580901e-02
7.716666666666666785e+00	-3.729058034441528561e-03
7.733333333333332504e+00	-2.086559499964371275e-02
7.750000000000000000e+00	3.395759131698542627e-02
7.766666666666666607e+00	1.562615980820355674e-02
7.783333333333334103e+00	4.874717927508381149e-02
7.799999999999999822e+00	4.998674764260992165e-02
7.816666666666667318e+00	4.407615107445516170e-03
7.833333333333333037e+00	2.765331416358283653e-02
7.849999999999999645e+00	2.226774979618990555e-02
7.866666666666667140e+00	-1.748370739517013731e-02
7.883333333333332860e+00	-2.045196541352359201e-03
7.900000000000000355e+00	-5.800961461420293258e-02
7.916666666666666963e+00	-2.862258549854009362e-02
7.933333333333334458e+00	4.064686114654342958e-03
7.950000000000000178e+00	3.875358498705101101e-02
7.966666666666665897e+00	3.091627939791070576e-02
7.983333333333333393e+00	-4.072378831000787736e-02
8.000000000000000000e+00	8.442523427577099115e-02
8.016666666666667496e+00	-5.072225060111208023e-02
8.033333333333333215e+00	-2.900483175706231737e-02
8.050000000000000711e+00	2.080745391125931459e-02
8.066666666666666430e+00	-8.821412972216073969e-03
8.083333333333332149e+00	-3.233557300302905557e-02
8.099999999999999645e+00	-4.274167244386919973e-02
8.116666666666667140e+00	-9.938822300779443224e-05
8.133333333333334636e+00	2.031846924870483063e-03
8.150000000000000355e+00	1.950510349967373228e-02
8.166666666666667851e+00	1.879796631280577363e-02
8.183333333333333570e+00	4.231058239095482343e-02
8.199999999999999289e+00	2.542741177459410112e-02
8.216666666666666785e+00	1.515565170909251996e-02
8.233333333333332504e+00	2.961999892487144487e-02
8.250000000000000000e+00	1.338202715425785595e-02
8.266666666666665719e+00	1.311903441004584336e-01
8.283333333333334991e+00	-1.667726867506488450e-02
8.300000000000000711e+00	-4.208269241200028599e-02
8.316666666666666430e+00	2.109743593887936954e-03
8.333333333333333925e+00	5.014645309898858178e-04
8.349999999999999645e+00	-5.297671840625754053e-02
8.366666666666667140e+00	6.812413931667812839e-02
8.383333333333332860e+00	8.306774315775575235e-02
8.400000000000000355e+00	3.925896522797275162e-02
8.416666666666666075e+00	3.258087197766602883e-02
8.433333333333333570e+00	1.369293528564383827e-02
8.450000000000001066e+00	5.723779757591880742e-03
8.466666666666666785e+00	-5.150713460208521804e-03
8.483333333333334281e+00	4.670120627104957373e-02
8.500000000000000000e+00	-4.932277771794591620e-02
8.516666666666667496e+00	4.452644335054939395e-02
8.533333333333333215e+00	-5.122597485987961247e-03
8.549999999999998934e+00	-5.185429490126428065e-02
8.566666666666666430e+00	-3.309754295707331706e-02
8.583333333333332149e+00	4.431178480143996290e-02
8.600000000000001421e+00	-1.846040006132367711e-02
8.616666666666667140e+00	1.996672148633972868e-02
8.633333333333334636e+00	3.096188098258836549e-02
8.650000000000000355e+00	3.219987467468123088e-02
8.666666666666666075e+00	-3.820376506595031529e-02
8.683333333333333570e+00	-4.599106077370816725e-02
8.699999999999999289e+00	1.156454828925184385e-02
8.716666666666666785e+00	1.346330854619955282e-02
8.733333333333332504e+00	5.658684814031499782e-02
8.750000000000001776e+00	2.168290767355216322e-02
8.766666666666667496e+00	-1.032373338203615154e-01
8.783333333333333215e+00	-5.452923364007954132e-02
8.800000000000000711e+00	3.607723181255414937e-03
8.816666666666666430e+00	-1.008446727266968691e-02
8.833333333333333925e+00	-4.196924231420991191e-02
8.849999999999999645e+00	2.092253515954907439e-02
8.866666666666667140e+00	-1.842226207021029072e-02
8.883333333333332860e+00	2.557502418470091604e-02
8.900000000000000355e+00	-1.799939074277795772e-02
8.916666666666667851e+00	-4.958662778684491419e-04
8.933333333333333570e+00	-1.092259486848779632e-01
8.950000000000001066e+00	6.147396202073802420e-04
8.966666666666666785e+00	3.590656040096358581e-02
8.983333333333334281e+00	1.414161055969317266e-02
9.000000000000000000e+00	-2.890359734544214326e-02
9.016666666666665719e+00	2.774456034075201138e-02
9.033333333333333215e+00	-4.596628256301180104e-02
9.049999999999998934e+00	-1.390126115094957732e-02
9.066666666666668206e+00	-3.274893525004976547e-02
9.083333333333333925e+00	2.742540895395834122e-02
9.100000000000001421e+00	9.938420554212058083e-03
9.116666666666667140e+00	2.118513847653093196e-02
9.133333333333332860e+00	3.283834642202320547e-02
9.150000000000000355e+00	-5.793722184363622740e-02
9.166666666666666075e+00	6.233723853363584699e-02
9.183333333333333570e+00	3.290609972503008573e-02
9.199999999999999289e+00	2.338369321536307860e-02
9.216666666666666785e+00	-1.929357359462879548e-02
9.233333333333334281e+00	4.890538324771407513e-04
9.250000000000000000e+00	3.171435096659713099e-02
9.266666666666667496e+00	1.959177521995445273e-02
9.283333333333333215e+00	7.034271234033763649e-03
9.300000000000000711e+00	3.621488359499559773e-02
9.316666666666666430e+00	-6.029794691812087604e-02
9.333333333333333925e+00	4.316058559823201385e-02
9.349999999999999645e+00	3.911833470047454062e-03
9.366666666666665364e+00	-3.544015810371050484e-02
9.383333333333334636e+00	-2.680265444182013818e-02
9.400000000000000355e+00	3.444525281673563311e-02
9.416666666666667851e+00	-2.044109229628856758e-02
9.433333333333333570e+00	6.748716458134337848e-02
9.450000000000001066e+00	5.960625579499670423e-02
9.466666666666666785e+00	-2.289344112527094341e-02
9.483333333333332504e+00	-2.477886156608147955e-02
9.500000000000000000e+00	-2.870559564919289430e-02
